obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
23,1786211510,2640.5,20260808 13:51:49,13:51:49,15,1786211502,4.09519E-06,0.004095188,-0.065537772,421.3016452,967.1518758,98.68010255,42.98610238,0.000183777,3.136455373,0.000183771,0.000114857,261.4499728,27.88645186,26.98307742,3.575603891,39.17977697,1.356863631,3.463173442,2.21874026,-0.180597774,-91.78345355,-6.297205111,163.1887163,-0.056887256,0.004658937,-0.065537772,426.7919709,426.9504727,8.44441E-05,92.6188364,0.004095188,13.29235573,13.30180839,2.29918E-05,96.39632433,0,0,1,0,54028.34625,1500.000323,1273.860241,0.849239978,0.174299944,9,0.5,0: Broadleaf,2,TRUE,1786211502,421.3016452,421.169871,13.29845806,13.28742903,424.3026452,13.21445806,375.1265161,101.9316774,0.099973477,26.44027742,26.98307742,999.9,0,0,10005.60161,695.3772903,0.218638,0.108228152,426.9552903,426.8415806,0.0094064,421.169871,13.28742903,1.355367419,1.35441,11.42729032,11.4166129,1500.000323,0.692000742,0.307999258,28.00403548,28282.52581,1786211528,13:52:07,1786211522,1786211528,25,0.024,0.002,-3.001,0.084,422,13,0.31,0.15,0.111479193,-0.057064083,0.023894895,1,0.01116226,-0.046306081,0.004888041,1,2,2,2/2,2.63873,2.71271,0.0997971,0.0990009,0.0782927,0.0786968,25414.3,25154.9,25674.5,25659.4,32703,32213.3,39438.9,38597.7,1.73013,2.19317,0.087969,0,25.5462,999.9,56,27.2,19.8963,62.7226,22.6562,1,-0.062622,0,20.3779,5.22268,11.9794,4.96975,3.29595,9112.5,9999,9999,250.9,4.97016,1.87531,1.87136,1.87441,1.8744,1.87255,1.87378,1.87501,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-3.001,0.084,-1.96174959,-0.002774575,7.27494E-07,-2.16226E-10,-0.048409687,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.15625,4.99756,1.49902,2.28516,1.4978,2.31323,31.1504,24.2101,3,352.498,683.117,26.2862,26.5092,30.0002,26.4007,26.4383,-1,40,10,-999.9,400,20,101.376,107.883
24,1786211630,2760.5,20260808 13:53:49,13:53:49,15,1786211622,7.62198E-06,0.007621981,-0.04938728,421.5476452,634.2327487,64.70890776,43.00927025,0.000341282,3.133214595,0.000341262,0.00021329,261.4497932,27.9121012,27.01383548,3.582069122,39.16886551,1.35849798,3.468310767,2.223571142,-0.336129373,-92.63837157,-6.364214637,162.1110776,-0.051417209,0.006412945,-0.04938728,427.1062764,427.2239939,0.000234207,92.62509767,0.007621981,13.30073274,13.31867622,9.41124E-06,96.55353983,0,0,1,0,53947.12441,1499.999355,1273.859414,0.849239975,0.174299937,9,0.5,0: Broadleaf,2,TRUE,1786211622,421.5476452,421.4307742,13.31507419,13.29989355,424.5356452,13.23207419,375.1356129,101.9270645,0.100003455,26.4654129,27.01383548,999.9,0,0,9991.265806,695.4521613,0.218638,0.103723326,427.2238387,427.1112581,0.017247845,421.4307742,13.29989355,1.357376774,1.35561871,11.44965161,11.4300871,1499.999355,0.692000839,0.307999161,28.01076129,28282.52581,1786211645,13:54:04,1786211644,1786211645,26,0.012,-0.002,-2.988,0.083,421,13,0.36,0.11,0.102333035,-0.11740997,0.041607535,0,0.017969895,-0.015829304,0.002428356,1,1,2,1/2,2.63859,2.71246,0.0998315,0.0990316,0.0783459,0.0787278,25412,25152.6,25673.4,25658,32699.3,32210.6,39436.8,38595.7,1.72967,2.1926,0.0879839,0,25.5735,999.9,55.9,27.2,19.8616,62.8127,22.528,1,-0.0606707,0,20.3786,5.22253,11.9782,4.96965,3.29595,9112.5,9999,9999,250.9,4.97012,1.87531,1.87134,1.87441,1.8744,1.87253,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.988,0.083,-1.937871006,-0.002774575,7.27494E-07,-2.16226E-10,-0.046093828,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.15625,4.99756,1.4978,2.28394,1.4978,2.31689,31.2156,24.2101,3,352.42,682.918,26.3083,26.5342,30.0003,26.4245,26.4627,-1,40,10,-999.9,400,20,101.371,107.877
25,1786211750,2880.5,20260808 13:55:49,13:55:49,15,1786211742,6.03533E-06,0.006035329,-0.00632758,421.0442258,443.0897871,45.20529655,42.95614488,0.000269991,3.13553766,0.000269978,0.000168738,261.4500327,27.93179049,27.03573871,3.586679317,39.20196421,1.36127616,3.472469269,2.225403157,-0.266157991,-92.97425378,-6.383906202,161.8257147,0.001425779,0.003671362,-0.00632758,426.7729349,426.7872667,0.000104399,92.54511854,0.006035329,13.33218509,13.34646923,1.7001E-07,95.31172293,0,0,1,0,53998.26768,1500,1273.860013,0.849240009,0.174300022,9,0.5,0: Broadleaf,2,TRUE,1786211742,421.0442258,421.0513548,13.34285161,13.33416129,424.0302258,13.25885161,375.1458387,101.922871,0.100009871,26.48573548,27.03573871,999.9,0,0,10002.27742,695.4707742,0.218638,-0.008744763,426.7363548,426.7416452,0.008187569,421.0513548,13.33416129,1.35989129,1.359056774,11.47763226,11.46836452,1500,0.69199971,0.30800029,28.08738065,28282.52581,1786211766,13:56:05,1786211763,1786211766,27,0.002,0.001,-2.986,0.084,421,13,0.27,0.11,0.023515652,-0.345312573,0.072771422,0,0.008391611,0.008075115,0.003050575,1,1,2,1/2,2.63836,2.71246,0.0997407,0.0989483,0.0784708,0.0788663,25413,25152.8,25671.8,25655.9,32692.7,32203.1,39434.2,38592.7,1.72943,2.192,0.0877678,0,25.5979,999.9,55.8,27.3,19.9428,62.5127,22.8966,1,-0.0588237,0,20.3782,5.22268,11.9788,4.9698,3.29598,9112.5,9999,9999,251,4.97014,1.87531,1.87134,1.8744,1.8744,1.87254,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.986,0.084,-1.925479767,-0.002774575,7.27494E-07,-2.16226E-10,-0.048204482,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.8,0.15625,4.99756,1.49902,2.28394,1.49902,2.27783,31.2374,24.2101,3,352.426,682.67,26.331,26.5563,30.0002,26.4462,26.4849,-1,40,10,-999.9,400,20,101.364,107.868
26,1786211870,3000.5,20260808 13:57:49,13:57:49,15,1786211862,4.36806E-06,0.004368059,-0.011713072,421.0030323,500.4807694,51.06241397,42.95356072,0.000195291,3.135658059,0.000195284,0.000122053,261.4502648,27.95117758,27.0525129,3.590213454,39.22234199,1.363514119,3.476370992,2.226699335,-0.192631394,-92.59337233,-6.358649204,162.3056119,0.086846536,0.002609636,-0.011713072,427.0521127,426.8658121,0.021279318,92.54605094,0.004368059,13.35976673,13.3700042,9.84594E-06,95.3212468,0,0,1,0,53997.76299,1500.00129,1273.861112,0.849240011,0.174300027,9,0.5,0: Broadleaf,2,TRUE,1786211862,421.0030323,421.2140323,13.36428387,13.35810645,423.9740323,13.28028387,375.1217097,101.9267742,0.099951103,26.50478387,27.0525129,999.9,0,0,10002.44387,695.5851935,0.218638,-0.225641129,426.691129,426.9168387,0.006960225,421.2140323,13.35810645,1.362257742,1.361548065,11.50390645,11.49603226,1500.00129,0.691999645,0.308000355,28.28360645,28282.53226,1786211887,13:58:06,1786211885,1786211887,28,0.016,-0.001,-2.971,0.084,422,13,0.25,0.23,-0.135427906,-1.588642345,0.15891299,0,0.009204794,-0.026131589,0.004732396,1,1,2,1/2,2.63788,2.7126,0.0997543,0.0990225,0.0785679,0.0789577,25411.3,25149.3,25670.6,25654.6,32687.5,32198.3,39432.2,38590.8,1.72897,2.19185,0.0896119,0,25.5972,999.9,55.7,27.3,19.9066,62.3027,23.1891,1,-0.0575661,0,20.3802,5.22058,11.9773,4.96955,3.29593,9112.5,9999,9999,251,4.97013,1.87531,1.87135,1.8744,1.87439,1.87252,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.971,0.084,-1.923664321,-0.002774575,7.27494E-07,-2.16226E-10,-0.047358564,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.15625,4.99756,1.49902,2.28394,1.49902,2.38403,31.2809,24.2101,3,352.31,682.742,26.3522,26.5743,30.0002,26.4632,26.5012,-1,40,10,-999.9,400,20,101.359,107.863
27,1786211990,3120.5,20260808 13:59:49,13:59:49,15,1786211982,6.67211E-06,0.006672113,-0.086053297,421.2088065,860.2303496,87.7643315,42.97350046,0.000298052,3.134333656,0.000298036,0.000186274,261.4503626,27.97472997,27.07119032,3.594152156,39.22959893,1.365661998,3.481203059,2.228490158,-0.294240202,-91.728451,-6.303246344,163.124425,-0.163422619,0.007421731,-0.086053297,426.4036966,426.7505697,-0.013629983,92.58650982,0.006672113,13.37301761,13.38871119,9.54587E-06,95.7930966,0,0,1,0,53962.16779,1500.002581,1273.862081,0.849239926,0.174299942,9,0.5,0: Broadleaf,2,TRUE,1786211982,421.2088065,420.8242258,13.38566452,13.36809677,424.1548065,13.30166452,375.1277419,101.9242258,0.099995429,26.52834839,27.07119032,999.9,0,0,9996.65,695.7143226,0.218638,0.36074329,426.8993871,426.5259355,0.017969787,420.8242258,13.36809677,1.364363871,1.362533226,11.52726452,11.50694839,1500.002581,0.692000581,0.307999355,28.4086,28282.58387,1786212007,14:00:06,1786212007,1786212005,29,0.023,-0.001,-2.946,0.084,421,13,0.23,0.14,0.330691425,0.619484702,0.069684351,0,0.019936565,-0.058407526,0.006601617,1,1,2,1/2,2.63823,2.7125,0.0997227,0.0988743,0.0786427,0.079004,25411.9,25152.7,25670.4,25653.8,32684.5,32195.7,39431.8,38589.7,1.72895,2.19123,0.0880472,0,25.6329,999.9,55.6,27.4,19.9881,63.0527,23.2572,1,-0.0569258,0,20.3828,5.22148,11.9796,4.9696,3.29598,9112.5,9999,9999,251,4.97008,1.87531,1.87135,1.8744,1.8744,1.87249,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.946,0.084,-1.907510793,-0.002774575,7.27494E-07,-2.16226E-10,-0.048181012,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.28394,1.49902,2.30103,31.3026,24.2101,3,352.374,682.353,26.3739,26.5855,30.0002,26.4766,26.514,-1,40,10,-999.9,400,20,101.358,107.86
28,1786212110,3240.5,20260808 14:01:49,14:01:49,15,1786212102,4.12016E-06,0.004120163,-0.103910172,420.539871,1293.657775,131.9781146,42.9032008,0.000183951,3.134581557,0.000183945,0.000114966,261.4499474,27.99238276,27.09244839,3.598639654,39.29008583,1.369151234,3.484724466,2.22948842,-0.181699207,-92.42911654,-6.352111984,162.4870196,-0.010043379,0.001725367,-0.103910172,426.2941692,426.3318242,0.021301326,92.57925418,0.004120163,13.41621858,13.42590699,6.11374E-06,95.68612216,0,0,1,0,53964.82891,1500.000323,1273.86023,0.849239971,0.174299927,9,0.5,0: Broadleaf,2,TRUE,1786212102,420.539871,420.5175161,13.42050645,13.41642258,423.467871,13.33650645,375.1319355,101.9193548,0.099986877,26.54550323,27.09244839,999.9,0,0,9998.259032,695.8069677,0.218638,0.00486608,426.2430645,426.2362258,0.004541981,420.5175161,13.41642258,1.367856129,1.367392581,11.56590645,11.56078065,1500.000323,0.692000968,0.307999032,28.52689032,28282.53226,1786212127,14:02:07,1786212127,1786212124,30,0.017,0,-2.928,0.084,420,13,0.44,0.18,0.021538547,-0.473265802,0.050029565,0,0.004834937,0.008523051,0.003700282,1,1,2,1/2,2.63821,2.71275,0.0996355,0.098858,0.0788014,0.0792189,25413.3,25150.8,25669.3,25651.5,32676.9,32185.1,39429.6,38586.1,1.72917,2.19033,0.0867248,0,25.6763,999.9,55.6,27.5,20.1077,62.5727,23.2372,1,-0.0554599,0,20.3793,5.22178,11.9791,4.96975,3.296,9112.5,9999,9999,251.1,4.97014,1.87531,1.87141,1.87444,1.87442,1.87253,1.87378,1.87501,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.928,0.084,-1.884483069,-0.002774575,7.27494E-07,-2.16226E-10,-0.04884368,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.8,0.15625,4.99756,1.49902,2.28394,1.4978,2.38159,31.3244,24.2101,3,352.57,681.783,26.3916,26.6012,30.0002,26.4922,26.5316,-1,40,10,-999.9,400,20,101.353,107.85
29,1786212230,3360.5,20260808 14:03:49,14:03:49,15,1786212222,5.06621E-06,0.005066205,0.038836089,420.2957,135.7609085,13.84919005,42.87504473,0.000226312,3.13427262,0.000226303,0.00014144,261.4498256,28.00867268,27.10531,3.601357067,39.37174241,1.373323597,3.48809454,2.22803347,-0.223419661,-91.82152688,-6.311901891,163.0929772,0.039750045,0.005254412,0.038836089,426.2568719,426.1492424,0.001306137,92.57975051,0.005066205,13.4514702,13.4634021,5.68266E-06,95.6933828,0,0,1,0,53954.40878,1499.999,1273.859112,0.849239974,0.1743,9,0.5,0: Broadleaf,2,TRUE,1786212222,420.2957,420.3963667,13.46242333,13.44998667,423.2547,13.37742333,375.1252333,101.9116333,0.099985457,26.56190667,27.10531,999.9,0,0,9997.606667,695.782,0.218638,-0.06986182,426.0622667,426.1278333,0.012283997,420.3963667,13.44998667,1.371961333,1.37071,11.61122333,11.59743,1499.999,0.6919999,0.308000067,28.80972,28282.51,1786212245,14:04:04,1786212245,1786212245,31,-0.03,0,-2.959,0.085,421,13,0.2,0.14,0.026790741,-1.729362541,0.172095557,0,0.012575642,-0.004718722,0.001694829,1,1,2,1/2,2.63827,2.71262,0.0995912,0.098853,0.078955,0.07934,25412.5,25149.2,25667.4,25649.7,32668.8,32178.8,39426.5,38583.6,1.729,2.1899,0.0883825,0,25.6599,999.9,55.6,27.5,20.1073,63.0227,22.9808,1,-0.0536916,0,20.3803,5.22178,11.9793,4.96955,3.29583,9112.5,9999,9999,251.1,4.97008,1.87531,1.87136,1.87444,1.8744,1.87253,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.959,0.085,-1.867702073,-0.002774575,7.27494E-07,-2.16226E-10,-0.049299105,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.8,0.15625,4.99756,1.4978,2.28271,1.4978,2.39014,31.368,24.2188,3,352.596,681.633,26.4099,26.6214,30.0002,26.5115,26.5495,-1,40,10,-999.9,400,20,101.345,107.843
30,1786212350,3480.5,20260808 14:05:49,14:05:49,15,1786212342,7.611E-06,0.007610999,-0.060732972,419.4947419,685.5461575,69.93113719,42.79178583,0.000339968,3.134208137,0.000339948,0.000212469,261.4499745,28.02077101,27.1245,3.605414876,39.45810427,1.377366539,3.490706318,2.228048337,-0.335645047,-92.91575365,-6.388270808,161.810305,-0.064505933,0.006745447,-0.060732972,425.0378518,425.1866848,-0.0001126,92.58088972,0.007610999,13.48306759,13.50121119,-1.25121E-05,95.70967943,0,0,1,0,53950.51781,1500,1273.859952,0.849239968,0.174299983,9,0.5,0: Broadleaf,2,TRUE,1786212342,419.4947419,419.3467742,13.50254516,13.48658065,422.4397419,13.41654516,375.1400645,101.9079355,0.099983939,26.57460968,27.1245,999.9,0,0,9997.675161,695.8202581,0.218638,0.136391,425.2246129,425.0796774,0.015769432,419.3467742,13.48658065,1.375994194,1.374388065,11.65565484,11.63796774,1500,0.692000129,0.307999839,28.96234839,28282.52581,1786212368,14:06:07,1786212368,1786212365,32,0.01,0.001,-2.945,0.086,419,13,0.35,0.13,0.11843496,0.407270339,0.046749209,0,0.012674234,0.064367552,0.006912234,1,1,2,1/2,2.63821,2.71275,0.0994077,0.0985866,0.0791103,0.079478,25417.1,25155.9,25666.8,25649.1,32662.5,32173.1,39425.7,38582.8,1.72875,2.1893,0.0884384,0,25.6779,999.9,55.5,27.6,20.191,62.6627,22.4279,1,-0.0528252,0,20.3808,5.22058,11.9787,4.96975,3.29598,9112.5,9999,9999,251.1,4.97012,1.87531,1.87135,1.87441,1.87441,1.87253,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.945,0.086,-1.897970234,-0.002774575,7.27494E-07,-2.16226E-10,-0.049160788,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.8,0.15625,4.99756,1.4978,2.28271,1.4978,2.3999,31.4115,24.2188,3,352.559,681.274,26.4244,26.635,30.0001,26.5258,26.5628,-1,40,10,-999.9,400,20,101.343,107.84
31,1786212470,3600.5,20260808 14:07:49,14:07:49,15,1786212462,6.79742E-06,0.006797424,-0.044373201,419.0093548,634.0804192,64.67891466,42.74074626,0.000303497,3.13450205,0.000303481,0.000189677,261.4500325,28.04134019,27.14282903,3.609294356,39.49907726,1.380464352,3.494928104,2.228830004,-0.299766384,-92.55487537,-6.364099019,162.2312917,-0.025760736,0.004650567,-0.044373201,424.6447458,424.7548485,-0.000216587,92.54759147,0.006797424,13.52056337,13.53661399,3.53467E-06,95.33677447,0,0,1,0,53953.68681,1500.000645,1273.86044,0.849239928,0.174299947,9,0.5,0: Broadleaf,2,TRUE,1786212462,419.0093548,418.9522258,13.53339677,13.52239032,421.9473548,13.44639677,375.1314194,101.9042903,0.099986584,26.59512581,27.14282903,999.9,0,0,9999.374194,695.7895484,0.218638,0.049603865,424.7502258,424.6950968,0.011276274,418.9522258,13.52239032,1.379140323,1.377991613,11.69019677,11.67758387,1500.000645,0.692000516,0.307999419,29,28282.55161,1786212486,14:08:05,1786212485,1786212486,33,0.006,-0.001,-2.938,0.087,419,14,0.41,0.08,0.006885533,0.82164564,0.087546683,0,0.011285638,0.016389719,0.007134812,1,1,2,1/2,2.63821,2.71256,0.0993243,0.0985012,0.0792538,0.0795698,25418.8,25157.5,25666.2,25648.3,32656.3,32168.8,39424.4,38581.5,1.72887,2.18897,0.0861287,0,25.7278,999.9,55.4,27.6,20.1542,63.2627,22.8165,1,-0.0523628,0,20.3806,5.21924,11.9796,4.96945,3.29598,9112.5,9999,9999,251.2,4.97016,1.87531,1.87139,1.87446,1.87439,1.87255,1.87377,1.87502,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.938,0.087,-1.888084165,-0.002774575,7.27494E-07,-2.16226E-10,-0.048308615,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.8,0.15625,4.99756,1.49902,2.28271,1.49902,2.29004,31.4115,24.2101,3,352.67,681.1,26.4435,26.6417,30,26.5348,26.5717,-1,40,10,-999.9,400,20,101.34,107.837
32,1786212590,3720.5,20260808 14:09:49,14:09:49,15,1786212582,3.90624E-06,0.003906237,0.034237753,418.9523548,95.78468975,9.770248163,42.73405787,0.000174493,3.134686596,0.000174487,0.000109055,261.4498149,28.06080911,27.16165806,3.613283458,39.60556476,1.385724764,3.498813291,2.227558694,-0.172265034,-92.55487309,-6.364924045,162.3577527,0.047251465,0.003038249,0.034237753,424.9196748,424.828903,0.000742689,92.6237544,0.003906237,13.57954699,13.58876993,2.04694E-06,96.51799051,0,0,1,0,53954.6037,1499.999355,1273.859348,0.84923993,0.174299952,9,0.5,0: Broadleaf,2,TRUE,1786212582,418.9523548,419.0687742,13.58524516,13.57805484,421.9203548,13.49824516,375.125871,101.9021935,0.099996868,26.6139871,27.16165806,999.9,0,0,10000.42226,695.8086129,0.218638,-0.087554954,424.7518065,424.8372903,0.007876026,419.0687742,13.57805484,1.384436774,1.383634194,11.74823226,11.73945161,1499.999355,0.692000452,0.307999484,29,28282.52581,1786212608,14:10:07,1786212608,1786212606,34,-0.028,0,-2.968,0.087,419,14,0.42,0.13,-0.048334512,-0.702423233,0.070107756,0,0.006587863,0.01560281,0.004486497,1,1,2,1/2,2.63825,2.71253,0.0993342,0.0985981,0.0794751,0.0798471,25417.5,25153.3,25665.2,25646.8,32646.8,32157.1,39422.5,38579.2,1.72873,2.18845,0.0886619,0,25.7184,999.9,55.5,27.7,20.3093,62.9327,23.3694,1,-0.0513847,0,20.3812,5.22088,11.9791,4.96945,3.29595,9112.5,9999,9999,251.2,4.97008,1.87531,1.87134,1.87446,1.87439,1.87249,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.968,0.087,-1.881731456,-0.002774575,7.27494E-07,-2.16226E-10,-0.048973942,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.15625,4.99756,1.49902,2.28271,1.49902,2.34497,31.4552,24.2101,3,352.65,680.778,26.4611,26.653,30.0002,26.5438,26.5829,-1,40,10,-999.9,400,20,101.336,107.83
33,1786212710,3840.5,20260808 14:11:49,14:11:49,15,1786212702,6.28388E-06,0.006283879,-0.065920211,419.740871,774.6188477,79.01209435,42.81409547,0.0002803,3.134210631,0.000280286,0.00017518,261.4499619,28.08158289,27.18621935,3.618492775,39.61531938,1.38779518,3.503178069,2.230697595,-0.277119078,-93.1142329,-6.405828247,161.6527817,0.051527991,0.003356052,-0.065920211,425.7206706,425.6519273,0.022711509,92.54701861,0.006283879,13.59205484,13.6070007,-7.25577E-06,95.32884035,0,0,1,0,53939.53032,1499.999677,1273.859733,0.849240005,0.174300012,9,0.5,0: Broadleaf,2,TRUE,1786212702,419.740871,419.867871,13.60566774,13.59772581,422.666871,13.51866774,375.1417097,101.9012258,0.100028855,26.63515484,27.18621935,999.9,0,0,9998.344839,695.8747419,0.218638,-0.169775206,425.4873548,425.6557097,0.008567383,419.867871,13.59772581,1.386497742,1.385625806,11.77076452,11.76122258,1499.999677,0.691999839,0.308000161,29,28282.5129,1786212725,14:12:04,1786212723,1786212725,35,0.043,0,-2.926,0.087,420,14,0.32,0.15,-0.19979781,0.451339842,0.049097351,0,0.004262903,0.086251373,0.009345615,1,1,2,1/2,2.63843,2.71254,0.0994746,0.098695,0.0795578,0.079963,25413.2,25149.2,25664.9,25645.4,32643.3,32151.3,39421.9,38577.2,1.729,2.18823,0.0885315,0,25.7289,999.9,55.4,27.7,20.2719,62.6027,22.6202,1,-0.0509146,0,20.3793,5.22208,11.979,4.9695,3.29598,9112.5,9999,9999,251.2,4.97016,1.87531,1.87134,1.87442,1.87439,1.87248,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.926,0.087,-1.909747161,-0.002774575,7.27494E-07,-2.16226E-10,-0.049455387,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.28271,1.4978,2.29248,31.477,24.2101,3,352.831,680.693,26.4789,26.6597,30.0001,26.5527,26.5918,-1,40,10,-999.9,400,20,101.334,107.825
34,1786212830,3960.9,20260808 14:13:50,14:13:50,15,1786212822,3.06765E-06,0.003067645,-0.006787355,419.3785161,482.5452958,49.21859984,42.77572188,0.000136884,3.136206124,0.000136881,8.55507E-05,261.4500816,28.1064712,27.20420645,3.622311898,39.69467754,1.392622866,3.508336513,2.229689032,-0.135283165,-91.98996296,-6.325816325,162.9990191,-0.040179246,0.00273319,-0.006787355,425.1428091,425.1558667,0.000342231,92.54696214,0.003067645,13.64915883,13.65635524,6.04029E-06,95.32875142,0,0,1,0,53982.08439,1500.000323,1273.860246,0.849239982,0.174300017,9,0.5,0: Broadleaf,2,TRUE,1786212822,419.3785161,419.284871,13.65344839,13.64698065,422.2635161,13.56544839,375.1363548,101.8979032,0.099982306,26.66014194,27.20420645,999.9,0,0,10007.78,695.8473226,0.218638,0.053558357,425.143129,425.0859032,0.006762473,419.284871,13.64698065,1.391288387,1.390599032,11.82301935,11.81550968,1500.000323,0.691999677,0.30800029,29,28282.53226,1786212848,14:14:08,1786212848,1786212846,36,0.04,0,-2.885,0.088,420,14,0.21,0.17,0.082929225,-0.750515407,0.075427972,0,0.005611324,0.00772324,0.004868482,1,1,2,1/2,2.63821,2.71264,0.0993704,0.0985999,0.079763,0.0801939,25415.3,25151.1,25664.1,25644.7,32634.5,32142.4,39420.3,38576.3,1.72862,2.1878,0.0873581,0,25.7796,999.9,55.3,27.7,20.2362,62.2927,23.2893,1,-0.0503532,0,20.3813,5.22238,11.9796,4.9697,3.296,9112.5,9999,9999,251.3,4.97008,1.87531,1.87134,1.87442,1.8744,1.87253,1.87378,1.875,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.885,0.088,-1.866966511,-0.002774575,7.27494E-07,-2.16226E-10,-0.04975478,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.8,0.15625,4.99756,1.49902,2.28271,1.49902,2.37183,31.477,24.2101,3,352.704,680.431,26.4997,26.6687,30.0001,26.5617,26.6008,-1,40,10,-999.9,400,20,101.331,107.822
