obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
23,1784909809,2663.5,20260724 12:16:48,12:16:48,15,1784909801,6.4682E-05,0.064682042,-0.069820159,416.2145333,443.4244583,45.46466762,42.67481205,0.002471702,3.145859763,0.002470623,0.001544236,261.4502252,29.08800151,28.17877,3.834568529,32.69278221,1.216383458,3.720648339,2.618185071,-2.852478045,-87.6880768,-6.071094296,164.838576,-0.185490843,0.065500831,-0.069820159,421.4548967,421.1478909,0.047146186,92.56790973,0.064682042,11.74484291,11.89113427,0.000676178,95.53466479,0,0,1,0,54041.1847,1500,1273.860207,0.849240138,0.17430015,9,0.5,0: Broadleaf,2,TRUE,1784909801,416.2145333,415.8349,11.86359,11.7083,418.6165333,11.81059,375.1135333,102.4308333,0.099973807,27.66174,28.17877,999.9,0,0,9999.588333,698.4018333,0.218638,0.39715483,421.2309,420.7614667,0.159053173,415.8349,11.7083,1.215583667,1.199291333,9.793777333,9.592421667,1500,0.6919983,0.3080018,28,28282.51333,1784909828,12:17:07,1784909828,1784909823,24,-0.015,-0.004,-2.402,0.053,418,12,0.53,0.12,0.849619144,-9.584474565,1.005776454,0,0.207620944,-0.946017155,0.094547669,0,0,2,0/2,2.63581,2.71269,0.0987426,0.0982497,0.0720837,0.0724716,25305.7,25005.8,25542.9,25492.5,32755.5,32231.6,39234.2,38360.6,1.70938,2.15415,0.0818931,0,26.8376,999.9,50.6,29.1,19.9817,62.6454,20.653,1,0.091283,0,20.4288,5.22178,11.98,4.969,3.29585,9103.2,9999,9999,233.7,4.96999,1.87527,1.87129,1.87439,1.87433,1.87241,1.87363,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.402,0.053,-1.334506441,-0.002774575,7.27494E-07,-2.16226E-10,-0.046775779,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.6,1.6,0.15625,4.99756,1.49902,2.27417,1.4978,2.35107,32.6426,15.2791,3,353.624,673.102,27.5148,28.4535,30.0002,28.3688,28.4116,-1,40,10,-999.9,400,20,100.852,107.204
24,1784909929,2783.5,20260724 12:18:48,12:18:48,15,1784909921,9.43976E-05,0.094397573,-0.0493317,421.8713871,425.9793775,43.67296146,43.25179528,0.00362972,3.145521107,0.003627395,0.002267331,261.4499203,29.04052497,28.11671613,3.820737103,32.82115893,1.218277643,3.711866621,2.60245946,-4.16293298,-84.01113987,-5.814175895,167.4616715,0.300994119,0.09796482,-0.0493317,427.5320871,427.2795758,0.036834809,92.56122734,0.094397573,11.63389475,11.86132657,-0.000350216,95.48397394,0,0,1,0,54040.31167,1499.999355,1273.859503,0.849240034,0.174300022,9,0.5,0: Broadleaf,2,TRUE,1784909921,421.8713871,422.6926452,11.88289355,11.65066129,424.2823871,11.82789355,375.1444516,102.4236452,0.100006845,27.6213129,28.11671613,999.9,0,0,9998.749677,698.166129,0.218638,-0.822570316,426.9425484,427.6753226,0.230360516,422.6926452,11.65066129,1.216896774,1.193302581,9.809871935,9.518246452,1499.999355,0.691999806,0.308000226,28,28282.5,1784909950,12:19:09,1784909945,1784909950,25,0.009,0.004,-2.411,0.055,427,12,0.2,0.23,-0.549609888,-3.396966647,0.567220881,0,0.2383502,-0.101435775,0.01331224,0,0,2,0/2,2.63587,2.71257,0.0998254,0.0995351,0.0719317,0.071508,25273.3,24969,25541.1,25491.4,32758.4,32264.1,39231.1,38358.9,1.70935,2.15368,0.0867173,0,26.6995,999.9,50.2,29.2,19.9388,61.8654,20.0761,1,0.0930716,0,20.4259,5.22148,11.98,4.96915,3.29585,9103.2,9999,9999,233.7,4.96999,1.87527,1.87122,1.87439,1.87433,1.8724,1.87363,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.411,0.055,-1.349508011,-0.002774575,7.27494E-07,-2.16226E-10,-0.050720168,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.8,0.15625,4.99756,1.49902,2.27539,1.4978,2.26074,32.6648,15.244,3,353.735,672.947,27.4842,28.4742,30.0001,28.3912,28.4334,-1,40,10,-999.9,400,20,100.844,107.2
25,1784910049,2903.5,20260724 12:20:48,12:20:48,15,1784910041,8.14167E-05,0.081416661,0.049141452,424.4518065,382.6017578,39.22582179,43.51645171,0.003136308,3.144603282,0.003134571,0.001959263,261.4501197,29.09742314,28.17740968,3.834264854,33.22692136,1.237194515,3.723470199,2.597070339,-3.590474764,-85.22311518,-5.903131463,166.7333983,-0.921527535,0.124497191,0.049141452,427.2564459,428.3869152,-0.123680017,92.56480222,0.081416661,11.71601323,12.01466294,-0.010136478,95.49441952,0,0,1,0,54009.08171,1500.00129,1273.861091,0.849239997,0.17429993,9,0.5,0: Broadleaf,2,TRUE,1784910041,424.4518065,422.3677419,12.06737742,11.7723,426.8548065,12.01637742,375.1400323,102.4239032,0.099990068,27.6747129,28.17740968,999.9,0,0,9994.55,697.9862258,0.218638,2.078292452,429.6347097,427.3992581,0.304758194,422.3677419,11.7723,1.236980645,1.205765484,10.05415161,9.67273,1500.00129,0.692001032,0.307999,28.62096774,28282.56129,1784910066,12:21:05,1784910065,1784910066,26,0.003,-0.003,-2.403,0.051,423,12,0.22,0.18,2.0976914,-4.313060916,0.785666941,0,0.28665555,0.414858754,0.045972132,0,0,2,0/2,2.63583,2.71262,0.0999825,0.0992,0.0725803,0.0716765,25266.7,24975.3,25538.9,25488.4,32732.7,32254.4,39227.9,38354.6,1.7092,2.15287,0.0845864,0,26.7878,999.9,50.3,29.3,20.0956,62.7654,20.3686,1,0.0952922,0,20.431,5.22118,11.98,4.96915,3.2957,9103.2,9999,9999,233.8,4.97001,1.87527,1.87132,1.87438,1.87437,1.87241,1.87363,1.87487,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.403,0.051,-1.340280819,-0.002774575,7.27494E-07,-2.16226E-10,-0.046654736,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.6,0.15625,4.99756,1.49902,2.27417,1.49902,2.25708,32.7313,15.2265,3,353.823,672.598,27.5293,28.5004,30.0001,28.4203,28.4629,-1,40,10,-999.9,400,20,100.836,107.188
26,1784910169,3023.5,20260724 12:22:48,12:22:48,15,1784910161,7.21781E-05,0.07217813,-0.005664965,424.4081935,410.4129135,42.07893411,43.51384623,0.002797891,3.147558764,0.00279651,0.001747943,261.4499601,29.08431537,28.1532871,3.82888327,33.54853761,1.248139711,3.720399755,2.580743559,-3.183055532,-83.60520619,-5.784523574,168.8771748,-0.538757563,0.051977187,-0.005664965,427.3025143,428.7212303,-0.138944901,92.6111108,0.07217813,12.0258761,12.19291888,0.000382826,96.2271462,0,0,1,0,54081.39473,1499.999355,1273.859443,0.849239994,0.174300048,9,0.5,0: Broadleaf,2,TRUE,1784910161,424.4081935,423.1684839,12.1736129,12.05042258,426.8441935,12.1146129,375.1105806,102.4283548,0.099934897,27.66059677,28.1532871,999.9,0,0,10007.55935,698.013,0.218638,1.270087903,429.6695806,428.3301613,0.124232397,423.1684839,12.05042258,1.247029677,1.234304839,10.17515161,10.02183129,1499.999355,0.691999258,0.30800071,28.38843226,28282.50968,1784910185,12:23:04,1784910183,1784910185,27,-0.035,0.001,-2.436,0.059,422,12,0.31,0.27,0.591534125,12.5967834,1.617748834,0,0.112985763,0.453429254,0.048163167,0,0,2,0/2,2.6361,2.71262,0.100027,0.0993243,0.0734098,0.073031,25263.8,24970.2,25537.3,25486.8,32700.6,32204.8,39225,38352,1.70885,2.15175,0.0868626,0,26.74,999.9,50.6,29.4,20.3309,62.4654,19.7917,1,0.0972205,0,20.4299,5.21759,11.98,4.9691,3.29598,9103.2,9999,9999,233.8,4.97001,1.87526,1.87128,1.87439,1.87439,1.8724,1.87363,1.87488,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.436,0.059,-1.336992456,-0.002774575,7.27494E-07,-2.16226E-10,-0.049156987,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.4978,2.27417,1.4978,2.35718,32.7758,15.2178,3,353.788,671.924,27.5153,28.5199,30.0002,28.4445,28.4889,-1,40,10,-999.9,400,20,100.829,107.18
27,1784910289,3143.5,20260724 12:24:48,12:24:48,15,1784910281,8.18498E-05,0.08184979,0.008788435,416.0074194,394.6060536,40.45903353,42.65331962,0.003138687,3.145395967,0.003136949,0.001960749,261.4501849,29.04452123,28.10855806,3.818921962,32.57720602,1.209285377,3.712059825,2.609636585,-3.60957575,-82.4734211,-5.707774807,169.6594132,-1.992807248,0.195911206,0.008788435,414.8610809,418.238103,-0.336092686,92.59724798,0.08184979,11.33488598,11.68180629,-0.014584804,95.96612453,0,0,1,0,54037.34192,1500.00129,1273.861004,0.849239939,0.174299973,9,0.5,0: Broadleaf,2,TRUE,1784910281,416.0074194,411.4217419,11.79443226,11.32993871,418.3924194,11.74443226,375.1192903,102.4301935,0.099996142,27.62220323,28.10855806,999.9,0,0,9997.54129,698.2343871,0.218638,4.549353871,420.9375806,416.1365484,0.468213258,411.4217419,11.32993871,1.208486774,1.160526774,9.706132258,9.104533871,1500.00129,0.692000161,0.307999774,28,28282.55806,1784910306,12:25:06,1784910306,1784910306,28,0.028,0.001,-2.385,0.05,413,12,0.31,0.14,4.64221725,-3.078965291,0.456908025,0,0.486333875,-0.904655426,0.1037607,0,0,2,0/2,2.63577,2.7125,0.0981884,0.0969317,0.0710851,0.070291,25311.9,25033.7,25534,25484,32779.1,32297.2,39219.8,38348.1,1.70888,2.15107,0.0840016,0,26.7392,999.9,49.3,29.4,19.8104,62.7354,20.3926,1,0.100724,0,20.4305,5.22073,11.98,4.9686,3.29585,9103.2,9999,9999,233.8,4.96999,1.87526,1.87127,1.87438,1.87436,1.87239,1.87363,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.385,0.05,-1.372037978,-0.002774575,7.27494E-07,-2.16226E-10,-0.048610533,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.8,1.7,0.15625,4.99756,1.49902,2.27417,1.4978,2.33643,32.8424,15.1915,3,354.001,671.767,27.5016,28.5606,30.0003,28.481,28.5252,-1,40,10,-999.9,400,20,100.816,107.169
28,1784910409,3263.5,20260724 12:26:48,12:26:48,15,1784910401,8.26611E-05,0.082661053,0.072084934,412.4076333,359.9223994,36.90130332,42.28238974,0.003172111,3.14690086,0.003170335,0.001981619,261.4501275,28.95646075,28.00855,3.796731574,32.1822533,1.188540693,3.693155609,2.608190882,-3.645352422,-80.35799691,-5.55352244,171.8932557,0.120309444,0.105904226,0.072084934,418.0371903,417.5124364,0.034600332,92.56724991,0.082661053,11.29742343,11.56424825,-0.006785631,95.52513734,0,0,1,0,54088.44022,1500.000667,1273.860571,0.849240003,0.174300008,9,0.5,0: Broadleaf,2,TRUE,1784910401,412.4076333,412.8010667,11.59261,11.34147,414.8236333,11.54761,375.1249,102.4257667,0.09995382,27.53489667,28.00855,999.9,0,0,10004.819,698.1529,0.218638,-0.362572151,417.2783667,417.5366333,0.257040833,412.8010667,11.34147,1.187984333,1.161656667,9.451810333,9.118959,1500.000667,0.6919999,0.3080001,28,28282.54,1784910427,12:27:06,1784910427,1784910425,29,-0.037,-0.002,-2.416,0.045,410,11,0.22,0.05,-0.731043688,4.791751139,0.562531475,0,0.2259077,0.525160435,0.055113688,0,0,2,0/2,2.63607,2.7127,0.0980818,0.0972451,0.0705508,0.0698242,25315.3,25025,25534.3,25484,32798.2,32313.7,39219.9,38348.3,1.70877,2.15058,0.0861213,0,26.5935,999.9,48.5,29.5,19.6025,62.0754,19.403,1,0.100218,0,20.4302,5.22163,11.98,4.96925,3.29593,9103.2,9999,9999,233.9,4.97,1.87528,1.87131,1.87439,1.87435,1.87241,1.87363,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.416,0.045,-1.343926813,-0.002774575,7.27494E-07,-2.16226E-10,-0.047874469,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.4978,2.27417,1.4978,2.38647,32.9092,15.1827,3,354.006,671.445,27.4161,28.5606,30.0001,28.4907,28.5349,-1,40,10,-999.9,400,20,100.816,107.17
29,1784910529,3383.5,20260724 12:28:48,12:28:48,15,1784910521,8.48645E-05,0.084864484,-0.063081524,418.1714839,431.3780956,44.22668204,42.87268512,0.003276738,3.145137576,0.003274842,0.002046947,261.4499148,29.04029568,28.12028387,3.82153115,33.14674996,1.230168027,3.711277962,2.591363123,-3.742523741,-85.06584678,-5.887912309,166.753632,0.02568888,0.085738425,-0.063081524,422.841831,423.2045333,-0.020718789,92.63528445,0.084864484,11.77816357,11.98279818,-0.000328706,96.88112393,0,0,1,0,54031.76692,1499.999677,1273.859752,0.849240017,0.174299981,9,0.5,0: Broadleaf,2,TRUE,1784910521,418.1714839,418.319129,11.99880968,11.79558387,420.5444839,11.94480968,375.1428065,102.4241613,0.100010661,27.6186,28.12028387,999.9,0,0,9996.954839,697.9702258,0.218638,-0.209865455,423.1880323,423.3124839,0.20541171,418.319129,11.79558387,1.229190968,1.208152258,9.959867097,9.702334516,1499.999677,0.692000355,0.307999677,28,28282.52903,1784910549,12:29:08,1784910549,1784910545,30,0.071,0.002,-2.373,0.054,423,12,0.49,0.2,-0.371082403,4.427710355,0.4584274,0,0.177933608,0.532918925,0.057657865,0,0,2,0/2,2.63604,2.71252,0.0990638,0.0984401,0.0724488,0.0718854,25287.2,24991,25533.8,25483.2,32729.9,32240.5,39219.1,38346.9,1.7087,2.14988,0.0856221,0,26.7286,999.9,49.3,29.6,20.0408,62.6755,19.6074,1,0.100213,0,20.4298,5.22253,11.98,4.9695,3.29595,9103.2,9999,9999,233.9,4.96999,1.87525,1.8713,1.87439,1.87438,1.87241,1.87365,1.87488,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.373,0.054,-1.380826983,-0.002774575,7.27494E-07,-2.16226E-10,-0.049850294,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.4978,2.27417,1.4978,2.34131,32.976,15.1565,3,354.01,670.953,27.4558,28.5606,30.0002,28.498,28.5451,-1,40,10,-999.9,400,20,100.815,107.166
30,1784910649,3503.5,20260724 12:30:48,12:30:48,15,1784910641,8.2499E-05,0.082498952,-0.154808996,417.5042903,476.9201169,48.89665863,42.80499823,0.003176826,3.147116143,0.003175045,0.001984563,261.4502285,29.06154578,28.14338387,3.826675836,33.05648474,1.228362998,3.715951675,2.598312838,-3.638203789,-85.38590252,-5.907663945,166.5184582,0.149247377,0.089852225,-0.154808996,422.2659016,422.7191939,-0.007661147,92.56900072,0.082498952,11.76815205,11.96658601,-0.000274376,95.54705815,0,0,1,0,54074.58756,1500.001935,1273.8616,0.849239971,0.174299927,9,0.5,0: Broadleaf,2,TRUE,1784910641,417.5042903,417.9523871,11.98100323,11.76800323,419.8872903,11.92500323,375.1086129,102.4259355,0.099952813,27.64012903,28.14338387,999.9,0,0,10005.78194,697.9691613,0.218638,-0.427931306,422.5879677,422.9294194,0.21443429,417.9523871,11.76800323,1.227312581,1.205349032,9.937025161,9.667762581,1500.001935,0.692000968,0.307999032,28.06452581,28282.56774,1784910668,12:31:07,1784910665,1784910668,31,-0.018,0.001,-2.383,0.056,419,12,0.25,0.15,-0.777121663,6.720537612,0.757855206,0,0.203296425,0.127505482,0.027813139,0,0,2,0/2,2.63592,2.71263,0.0989657,0.0985053,0.072373,0.0720431,25287.5,24986.9,25531.5,25480.9,32729.5,32232.3,39215.4,38343.8,1.70882,2.14867,0.0839606,0,26.7656,999.9,49.2,29.7,20.1155,62.0755,20.2083,1,0.102873,0,20.4267,5.22313,11.98,4.9699,3.29598,9103.2,9999,9999,233.9,4.97,1.87522,1.87129,1.87439,1.87434,1.8724,1.87364,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.383,0.056,-1.310126691,-0.002774575,7.27494E-07,-2.16226E-10,-0.0482191,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.4978,2.27417,1.49902,2.40845,33.0206,15.139,3,354.217,670.236,27.5012,28.5924,30.0002,28.5248,28.573,-1,40,10,-999.9,400,20,100.805,107.157
31,1784910769,3623.6,20260724 12:32:48,12:32:48,15,1784910761,9.58034E-05,0.095803364,-0.065144494,419.426871,429.9350673,44.08010822,43.00273057,0.00372622,3.14568519,0.00372377,0.002327576,261.4496028,29.08663074,28.16969032,3.832542001,33.86045614,1.260280223,3.721982414,2.572261778,-4.224928341,-85.10308764,-5.892362489,166.2292243,-0.832066536,0.096322465,-0.065144494,420.8428879,423.4639879,-0.243722766,92.56904384,0.095803364,12.04124789,12.2701965,-0.00018581,95.54753105,0,0,1,0,54035.89139,1499.997742,1273.858081,0.849239999,0.174299998,9,0.5,0: Broadleaf,2,TRUE,1784910761,419.426871,417.5276774,12.29213548,12.0639,421.707871,12.23513548,375.1590645,102.4273548,0.100007003,27.66787419,28.16969032,999.9,0,0,9999.133871,698.0310968,0.218638,1.7954487,424.545,422.6265806,0.235768419,417.5276774,12.0639,1.259822581,1.235673226,10.32789677,10.03800839,1499.997742,0.692000032,0.307999968,28.31855806,28282.47419,1784910790,12:33:09,1784910787,1784910790,32,0.093,0,-2.281,0.057,415,12,0.22,0.13,1.423522286,13.34621921,1.527165474,0,0.213413878,0.758566524,0.085248502,0,0,2,0/2,2.63618,2.71261,0.0990455,0.0975195,0.0736922,0.0720929,25283.7,25011.9,25530,25478.6,32680.3,32227.9,39212.9,38340.8,1.7085,2.14785,0.0822172,0,26.8263,999.9,49.6,29.8,20.3951,61.9909,19.5954,1,0.105788,0,20.4262,5.22268,11.98,4.9697,3.29598,9103.2,9999,9999,234,4.96999,1.87522,1.87129,1.87439,1.87433,1.87239,1.87363,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.281,0.057,-1.327762479,-0.002774575,7.27494E-07,-2.16226E-10,-0.04694047,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.27295,1.49902,2.31201,33.0652,15.1215,3,354.248,669.899,27.5083,28.6266,30.0002,28.5589,28.6052,-1,40,10,-999.9,400,20,100.799,107.148
32,1784910889,3743.6,20260724 12:34:48,12:34:48,15,1784910881,6.49131E-05,0.064913087,-0.076369467,406.957,438.7385395,44.98466863,41.72604899,0.002463787,3.146006811,0.002462715,0.001539293,261.4494832,29.13493427,28.21114839,3.841802798,32.31809627,1.205756548,3.730902149,2.63604625,-2.862667123,-85.19549824,-5.900581395,167.4907364,0.153054622,0.072109956,-0.076369467,412.9436367,412.2456,0.08735737,92.63570185,0.064913087,11.6348327,11.78252364,0.000587351,96.8972676,0,0,1,0,54036.20857,1499.997097,1273.857606,0.849240047,0.174299993,9,0.5,0: Broadleaf,2,TRUE,1784910881,406.957,407.3946129,11.75982581,11.58885484,409.259,11.70482581,375.1266129,102.4318387,0.099998777,27.70883871,28.21114839,999.9,0,0,10000.15903,698.0689677,0.218638,-0.398586132,411.8390968,412.1711613,0.170839,407.3946129,11.58885484,1.204567097,1.187068387,9.658108065,9.440210968,1499.997097,0.69200029,0.307999774,28.95295484,28282.47419,1784910906,12:35:05,1784910905,1784910906,33,-0.026,-0.001,-2.302,0.055,413,12,0.44,0.23,-0.164170828,-6.375570692,0.666884774,0,0.194452925,-0.619294345,0.060375289,0,0,2,0/2,2.636,2.71253,0.097091,0.0965341,0.0715408,0.0714183,25335.7,25035.5,25527.4,25475.1,32753.3,32246.9,39208.6,38335.4,1.70798,2.1465,0.0822768,0,26.878,999.9,48.5,29.8,19.9425,62.6809,19.9679,1,0.109301,0,20.4228,5.22253,11.98,4.96955,3.29593,9103.2,9999,9999,234,4.97,1.87521,1.87128,1.87437,1.87435,1.87239,1.87363,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.302,0.055,-1.234568982,-0.002774575,7.27494E-07,-2.16226E-10,-0.04673117,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.6,0.15625,4.99756,1.49902,2.27295,1.49902,2.27051,33.1322,15.0952,3,354.23,669.231,27.5436,28.6756,30.0001,28.6017,28.6483,-1,40,10,-999.9,400,20,100.788,107.133
33,1784911009,3863.6,20260724 12:36:48,12:36:48,15,1784911001,8.37427E-05,0.083742678,-0.044704103,415.4300968,420.3298889,43.09539398,42.59303029,0.003172174,3.14542197,0.003170398,0.001981658,261.4501723,29.13979733,28.21482258,3.842624471,32.175465,1.20108049,3.732907947,2.641543981,-3.693052117,-84.24261636,-5.83604467,167.6784592,-1.127251365,0.168915953,-0.044704103,415.6905382,418.7117636,-0.288130056,92.61322993,0.083742678,11.28432751,11.62066713,-0.013109899,96.27170549,0,0,1,0,54020.67682,1500.000968,1273.860823,0.849240001,0.174300002,9,0.5,0: Broadleaf,2,TRUE,1784911001,415.4300968,412.8940323,11.71470968,11.31420645,417.7650968,11.66770968,375.1366452,102.4275484,0.100002277,27.71803871,28.21482258,999.9,0,0,9997.917742,698.0454194,0.218638,2.56257329,420.3839355,417.6191613,0.406798129,412.8940323,11.31420645,1.200555484,1.158887097,9.608236129,9.083547742,1500.000968,0.691999968,0.308000032,29,28282.54194,1784911029,12:37:08,1784911026,1784911029,34,-0.039,0,-2.335,0.047,410,11,0.42,0.19,2.0724834,13.6269174,1.342421423,0,0.39848545,-0.023261133,0.030902725,1,1,2,1/2,2.63559,2.71251,0.0982211,0.0969386,0.0707691,0.0696441,25303.5,25022.8,25527,25473.6,32780.5,32306.9,39208.1,38333.1,1.70732,2.14643,0.0815019,0,26.8616,999.9,47.7,29.9,19.7276,62.4109,19.6915,1,0.110584,0,20.4236,5.22118,11.98,4.96915,3.29598,9103.2,9999,9999,234,4.97,1.87521,1.87134,1.87439,1.87436,1.87241,1.87363,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.335,0.047,-1.26057126,-0.002774575,7.27494E-07,-2.16226E-10,-0.047623473,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.27295,1.49902,2.39746,33.1992,15.0952,3,354.071,669.477,27.581,28.7075,30.0001,28.6298,28.6745,-1,40,10,-999.9,400,20,100.787,107.126
34,1784911129,3983.6,20260724 12:38:48,12:38:48,15,1784911121,9.04856E-05,0.090485606,-0.078566382,410.1974516,429.145196,43.99951884,42.05683919,0.003429492,3.146568881,0.003427417,0.002142322,261.4502448,29.04596698,28.10393548,3.817893788,31.70071004,1.177027632,3.712937754,2.640866156,-3.99041524,-81.03379845,-5.606035445,170.8199957,-0.160358308,0.088351742,-0.078566382,414.5138616,414.8161273,-0.011035572,92.63702143,0.090485606,11.25659633,11.47301758,-0.000172255,96.95395381,0,0,1,0,54064.2308,1500.001613,1273.861355,0.84923999,0.174299976,9,0.5,0: Broadleaf,2,TRUE,1784911121,410.1974516,409.8996774,11.48002903,11.27049355,412.5854516,11.43602903,375.1331935,102.4282903,0.099989719,27.62624839,28.10393548,999.9,0,0,10003.06226,698.4079355,0.218638,0.349516839,415.0154839,414.5721613,0.214230548,409.8996774,11.27049355,1.176360323,1.154417742,9.305705161,9.02634871,1500.001613,0.692000323,0.307999677,28,28282.55806,1784911146,12:39:06,1784911146,1784911146,35,-0.053,-0.001,-2.388,0.044,410,11,0.41,0.13,0.092262836,3.305581012,0.471340206,0,0.208545732,0.118246056,0.013506148,0,0,2,0/2,2.6361,2.7126,0.097567,0.0968626,0.0701205,0.0695774,25323.1,25026.7,25528.3,25475.4,32805,32311.6,39209.8,38335.8,1.70785,2.1457,0.0859722,0,26.6954,999.9,47.1,30,19.5901,62.2909,19.5593,1,0.10877,0,20.4239,5.21729,11.98,4.9693,3.296,9103.2,9999,9999,234.1,4.97,1.87526,1.87132,1.87439,1.87433,1.87241,1.87363,1.87485,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.388,0.044,-1.300100764,-0.002774575,7.27494E-07,-2.16226E-10,-0.0480602,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.15625,4.99756,1.49902,2.27295,1.49902,2.33887,33.2663,15.0514,3,354.293,668.8,27.5095,28.6877,30.0001,28.6241,28.6708,-1,40,10,-999.9,400,20,100.791,107.134
