obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
23,1785430020,2693.9,20260730 12:46:59,12:46:59,15,1785430012,0.000550842,0.550841554,2.217902973,432.7432,234.1218465,23.71281493,43.82999521,0.019403173,3.118508513,0.019336353,0.012091205,261.4500412,31.28195189,30.41900333,4.364068591,36.76389005,1.56317893,4.251941044,2.800889661,-24.29211255,-76.29569947,-5.450272625,155.4119566,11.6493176,0.457792539,2.217902973,496.344405,456.2185394,3.502751519,92.6260456,0.550841554,14.44266587,15.57912937,0.015917497,96.58166105,0,0,1,0,52965.00244,1500.000667,1273.860536,0.84923998,0.17429995,9,0.5,0: Broadleaf,2,TRUE,1785430012,432.7432,461.1680333,15.43361,14.35220667,435.1259667,15.34161,375.1185333,101.1841,0.09997613,29.9652,30.41900333,999.9,0,0,9997.119667,702.3739333,0.218638,-28.42487,439.5352,467.8851,1.099590733,461.1680333,14.35220667,1.563478667,1.452216333,13.60333667,12.47371333,1500.000667,0.692000667,0.307999333,31.04862667,28282.55667,1785430047,12:47:26,1785429795,1785430047,25,0.08,0.001,-2.363,0.092,425,15,0.98,0.26,-26.85424293,-90.42422174,14.73005379,0,1.149542488,-0.858203979,0.127484198,0,0,2,0/2,2.63364,2.71276,0.103041,0.10521,0.0864906,0.0823438,25092.2,24726.9,25456.5,25410.4,32134.8,31787.7,39103.3,38243.5,1.68362,2.1007,0.111088,0,28.6144,999.9,51.4,31.6,23.7126,62.6563,20,1,0.228859,0,20.4187,5.21729,11.98,4.96865,3.2955,9109.1,9999,9999,242.9,4.96999,1.87531,1.87134,1.87445,1.87439,1.87241,1.87371,1.87488,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.422,0.092,-1.295516958,-0.002774575,7.27494E-07,-2.16226E-10,-0.067353687,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,3.8,1.6,0.155029,4.99756,1.49902,2.27905,1.49902,2.37671,35.1286,15.568,3,351.296,648.552,29.7878,30.3224,30,30.2443,30.2951,-1,40,10,-999.9,400,20,100.514,106.87
24,1785430140,2813.9,20260730 12:48:59,12:48:59,15,1785430132,0.000555578,0.555578389,1.229124103,443.3285484,326.0610706,33.02478177,44.90210541,0.019745539,3.121066126,0.019676401,0.012303942,261.4500991,31.35177199,30.50133226,4.384684488,37.69641602,1.609476218,4.269573579,2.77520827,-24.50100696,-78.08810584,-5.578002253,153.2829841,1.001104264,0.579104311,1.229124103,433.3328998,447.8633212,-1.767853893,92.6278649,0.555578389,14.4390995,15.85794056,-0.010350955,96.63327416,0,0,1,0,53011.99498,1500.000968,1273.860417,0.84923973,0.174299954,9,0.5,0: Broadleaf,2,TRUE,1785430132,443.3285484,446.3463548,15.89071935,14.52340968,445.6915484,15.80871935,375.1247742,101.1840645,0.099973197,30.03724839,30.50133226,999.9,0,0,10008.85323,702.0091613,0.218638,-3.061541581,450.461129,452.9259032,1.40788871,446.3463548,14.52340968,1.611993871,1.469538065,14.07391613,12.65451613,1500.000968,0.691999645,0.308000032,32,28282.53226,1785430180,12:49:40,1785429795,1785430157,26,0.08,-0.007,-2.363,0.082,425,14,0.98,0.06,-4.025573975,61.86164833,16.14772144,0,1.336051,1.184794672,0.131413672,0,0,2,0/2,2.63366,2.71275,0.101305,0.100569,0.0875335,0.0818887,25140,24853.8,25455.7,25409,32096.3,31801.3,39101.8,38241.4,1.68385,2.10055,0.106711,0,28.76,999.9,51.5,31.7,23.8928,62.6263,20.4647,1,0.229286,0,20.4182,5.21984,11.98,4.9691,3.29528,9109.1,9999,9999,242.9,4.97002,1.87531,1.87134,1.87442,1.87439,1.87241,1.87366,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.363,0.082,-1.295516958,-0.002774575,7.27494E-07,-2.16226E-10,-0.066084556,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,5.8,1.6,0.155029,4.99756,1.4978,2.27905,1.4978,2.41211,35.1747,15.5592,3,351.281,648.112,29.8212,30.3145,30,30.2207,30.2673,-1,40,10,-999.9,400,20,100.51,106.864
25,1785430260,2933.9,20260730 12:50:59,12:50:59,15,1785430252,0.000526285,0.526285174,1.754580472,477.4779667,309.1854795,31.3165426,48.36242344,0.018702499,3.11775001,0.018640395,0.011655809,261.4501235,31.38168722,30.53482333,4.3930952,37.85534999,1.618254351,4.274836586,2.774840849,-23.20917617,-80.02822004,-5.724224667,152.4885026,-8.793206356,0.579729138,1.754580472,437.4499116,467.2868303,-3.441388028,92.62834301,0.526285174,14.57751082,15.92817902,-0.01045718,96.6471868,0,0,1,0,52931.0583,1500.000667,1273.860452,0.849239924,0.174300005,9,0.5,0: Broadleaf,2,TRUE,1785430252,477.4779667,457.0458333,15.97688333,14.60824667,479.9613667,15.89188333,375.1325667,101.1872333,0.100002557,30.05870333,30.53482333,999.9,0,0,9993.332333,701.6330333,0.218638,20.43197423,485.2468333,463.8234667,1.401390333,457.0458333,14.60824667,1.619971667,1.478168333,14.15004333,12.74372333,1500.000667,0.691999633,0.308000267,32,28282.52333,1785430283,12:51:22,1785429795,1785430283,27,0.08,0.007,-2.363,0.085,425,14,0.98,0.09,20.52224318,82.03321075,15.81447221,0,1.4258135,-0.020003977,0.102934206,1,1,2,1/2,2.63401,2.71259,0.104468,0.09992,0.0878239,0.0816561,25048.4,24868.2,25452.7,25405.5,32082.7,31805,39097.3,38236.1,1.68417,2.09928,0.104662,0,28.8258,999.9,51.4,31.8,23.9824,62.7763,20.0561,1,0.233234,0,20.4309,5.21969,11.98,4.96775,3.29525,9109.1,9999,9999,243,4.96997,1.8753,1.87134,1.87445,1.87439,1.87241,1.87368,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.442,0.085,-1.295516958,-0.002774575,7.27494E-07,-2.16226E-10,-0.072920921,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,7.8,1.7,0.15625,4.99756,1.49902,2.27783,1.49902,2.39746,35.244,15.5155,3,351.547,647.165,29.8421,30.3491,30.0003,30.2413,30.2803,-1,40,10,-999.9,400,20,100.499,106.849
26,1785430380,3053.9,20260730 12:52:59,12:52:59,15,1785430372,0.000491964,0.491963759,1.836081129,427.8816129,242.1037933,24.52194308,43.33880279,0.017277894,3.119553315,0.017224907,0.010770314,261.4509305,31.42141468,30.54894839,4.396646679,37.10860353,1.589254871,4.282712686,2.807391808,-21.69560179,-77.05744326,-5.509804262,157.1880812,0.748899037,0.384261081,1.836081129,440.076075,433.6507091,0.19718055,92.62844136,0.491963759,14.86286442,15.83375594,0.018445126,96.65005885,0,0,1,0,52967.45689,1500.005484,1273.864685,0.849240018,0.174299983,9,0.5,0: Broadleaf,2,TRUE,1785430372,427.8816129,430.0728387,15.69062581,14.78317419,430.2535484,15.58562581,375.1259032,101.1869355,0.099966048,30.09076774,30.54894839,999.9,0,0,10001.63065,701.5818065,0.218638,-2.191121613,434.7078387,436.5265484,0.91999271,430.0728387,14.78317419,1.588955484,1.495864516,13.85196452,12.92552258,1500.005484,0.692000323,0.30799971,32,28282.64194,1785430404,12:53:23,1785429795,1785430404,28,0.08,0,-2.363,0.105,425,15,0.98,0.1,-0.246369,-62.47784348,6.301091972,0,0.9908151,-1.322277006,0.145487278,0,0,2,0/2,2.63369,2.7126,0.0990544,0.100698,0.0874928,0.0844285,25195.2,24841.9,25448.2,25400.7,32088.2,31702.4,39090.3,38228.9,1.68312,2.09707,0.101328,0,28.8797,999.9,51.3,31.8,23.9382,62.2662,19.5192,1,0.238044,0,20.4305,5.22028,11.98,4.9691,3.2952,9109.1,9999,9999,243,4.97002,1.87531,1.87134,1.87447,1.87436,1.87241,1.87371,1.87493,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.37,0.105,-1.295516958,-0.002774575,7.27494E-07,-2.16226E-10,-0.065771897,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,9.8,1.6,0.155029,4.99756,1.49902,2.27783,1.4978,2.323,35.3133,15.4804,3,351.245,645.66,29.8711,30.4017,30.0002,30.2806,30.3142,-1,40,10,-999.9,400,20,100.481,106.829
27,1785430500,3173.9,20260730 12:54:59,12:54:59,15,1785430492,0.000494747,0.494746936,2.36123447,458.7796774,229.6389381,23.25938434,46.46830774,0.017724454,3.11956715,0.017668697,0.011047931,261.4500616,31.40917522,30.54903548,4.396668585,38.43791658,1.645093698,4.279872179,2.751574887,-21.81833987,-79.01629274,-5.649521625,154.9659074,2.03710116,0.465598271,2.36123447,469.6829382,464.7111515,-0.078699008,92.62927315,0.494746936,15.04696426,16.27681399,-0.006020562,96.67460534,0,0,1,0,52969.79497,1500.000645,1273.860528,0.849239986,0.174299966,9,0.5,0: Broadleaf,2,TRUE,1785430492,458.7796774,464.179129,16.24194194,15.1431129,461.2213548,16.17994194,375.156129,101.1867419,0.100019497,30.07920968,30.54903548,999.9,0,0,10001.71323,701.5414194,0.218638,-5.39945371,466.3875161,471.3190323,1.168891903,464.179129,15.1431129,1.650558065,1.532281935,14.43904839,13.2913129,1500.000645,0.692000452,0.307999548,32,28282.53871,1785430518,12:55:17,1785429795,1785430518,29,0.08,-0.016,-2.363,0.062,425,14,0.98,0.12,-4.986465125,64.24803248,18.57509691,0,1.166642475,1.875054473,0.284692829,0,0,2,0/2,2.6337,2.71264,0.104149,0.100903,0.0891183,0.0818724,25051.1,24834,25446.6,25398.5,32028.9,31789,39087.7,38225.9,1.68355,2.09775,0.103433,0,28.867,999.9,51.4,32,24.257,62.7762,20.2885,1,0.24061,0,20.4311,5.22014,11.98,4.9693,3.2953,9109.1,9999,9999,243,4.97002,1.8753,1.87134,1.87449,1.87439,1.87241,1.87371,1.87489,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.437,0.062,-1.295516958,-0.002774575,7.27494E-07,-2.16226E-10,-0.065648034,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,11.8,1.6,0.155029,4.99756,1.49902,2.27783,1.4978,2.40601,35.3827,15.4717,3,351.591,646.499,29.8658,30.4305,30.0003,30.3072,30.3377,-1,40,10,-999.9,400,20,100.474,106.821
28,1785430620,3293.9,20260730 12:56:59,12:56:59,15,1785430612,0.000500146,0.500146286,1.228875374,419.1279677,288.2259709,29.19277519,42.45109662,0.017227621,3.120865215,0.017174962,0.010739069,261.4516178,31.37319896,30.52769032,4.391302689,35.7726668,1.528023148,4.271482349,2.863279541,-22.05645121,-81.20822592,-5.802232604,152.3847081,-2.604420435,0.577680921,1.228875374,412.3404409,419.8503879,-1.059195828,92.63806707,0.500146286,13.59236119,14.97626364,-0.01945764,97.0057007,0,0,1,0,53005.95889,1500.009032,1273.86765,0.849239986,0.174300029,9,0.5,0: Broadleaf,2,TRUE,1785430612,419.1279677,413.4605484,15.08647097,13.72145806,421.4799677,15.02847097,375.1387097,101.1843548,0.099978074,30.04503226,30.52769032,999.9,0,0,10007.9029,702.0580323,0.218638,5.667477506,425.5614194,419.2136452,1.395676129,413.4605484,13.72145806,1.529617419,1.388397419,13.26734839,11.79067419,1500.009032,0.691999516,0.308000452,32,28282.70323,1785430637,12:57:17,1785429795,1785430637,30,0.08,0.007,-2.363,0.058,425,13,0.98,0.1,4.085064167,38.41151127,6.105889352,0,1.34036875,1.275606867,0.140107504,0,0,2,0/2,2.63342,2.71271,0.0965465,0.094161,0.0840029,0.0782219,25257.4,25013.9,25440.6,25392.4,32202.3,31908.1,39078.6,38217.2,1.68257,2.0962,0.100117,0,28.8849,999.9,48.4,32,22.8398,62.5663,19.5833,1,0.248356,0,20.432,5.22014,11.98,4.9689,3.29545,9109.1,9999,9999,243.1,4.97,1.87531,1.87134,1.8745,1.87439,1.87241,1.87369,1.87487,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.338,0.058,-1.295516958,-0.002774575,7.27494E-07,-2.16226E-10,-0.081599877,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,13.8,1.7,0.15625,4.99756,1.49902,2.27783,1.4978,2.35474,35.4523,15.4367,3,351.478,645.928,29.8464,30.5048,30.0003,30.3756,30.4057,-1,40,10,-999.9,400,20,100.451,106.796
29,1785430740,3414,20260730 12:58:59,12:58:59,15,1785430732,0.000435706,0.435705646,1.249177993,439.0267333,291.3591066,29.51066128,44.46735636,0.015294662,3.119082005,0.015253118,0.009536922,261.449777,31.48859576,30.63202333,4.41758497,37.48841257,1.610437323,4.295826931,2.807147647,-19.21461897,-82.05674003,-5.87211152,154.3063065,3.930201029,0.309963169,1.249177993,451.1174435,449.0305091,-0.096505364,92.63799559,0.435705646,15.19337377,16.03569697,0.017953525,97.00135962,0,0,1,0,52947.15672,1499.998333,1273.858612,0.849240018,0.174300045,9,0.5,0: Broadleaf,2,TRUE,1785430732,439.0267333,448.7829667,15.89986667,15.16799667,441.4737333,15.78986667,375.1094,101.1862333,0.099982253,30.14404333,30.63202333,999.9,0,0,9999.538667,701.939,0.218638,-9.7064444,446.1726333,455.6949333,0.735567967,448.7829667,15.16799667,1.609223,1.534794,14.04719,13.31923,1499.998333,0.6919994,0.3080006,32,28282.46667,1785430776,12:59:35,1785430776,1785430757,31,-0.057,0.007,-2.447,0.11,433,15,1.39,0.16,-14.4043526,75.65956458,8.130000993,0,0.666900925,1.089965054,0.109997464,0,0,2,0/2,2.63363,2.71258,0.101542,0.100708,0.0882785,0.0853599,25113.2,24827.2,25436.3,25386.6,32045.4,31653.3,39071.6,38208.9,1.6823,2.09298,0.096865,0,29.0733,999.9,50.3,32.1,23.8715,62.3017,20.2244,1,0.255013,0,20.4289,5.21759,11.98,4.96775,3.2953,9109.1,9999,9999,243.1,4.97,1.87531,1.87134,1.8745,1.87439,1.87241,1.87376,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.447,0.11,-1.295516958,-0.002774575,7.27494E-07,-2.16226E-10,-0.074501071,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,15.8,1.7,0.155029,4.99756,1.4978,2.27905,1.4978,2.3291,35.5218,15.4104,3,351.742,644.025,29.8863,30.5815,30.0004,30.4511,30.4828,-1,40,10,-999.9,400,20,100.433,106.772
30,1785430860,3534,20260730 13:00:59,13:00:59,15,1785430852,0.000460552,0.460552313,1.572171123,417.2000323,243.3020014,24.64242865,42.2553944,0.015903103,3.120035875,0.015858207,0.009915403,261.4499472,31.57675424,30.73981613,4.444882625,36.83697292,1.591072041,4.319225806,2.853810585,-20.31035699,-84.28328912,-6.035641932,150.8206592,-4.712726627,0.731444355,1.572171123,408.5716878,415.3165212,-1.067103173,92.63114606,0.460552313,13.80487035,15.40308424,-0.049329395,96.73408813,0,0,1,0,52952.76635,1500.000323,1273.860155,0.849239921,0.174299927,9,0.5,0: Broadleaf,2,TRUE,1785430852,417.2000323,406.6254194,15.70912581,13.98181613,419.4510323,15.63812581,375.1259032,101.1833226,0.099973526,30.23874839,30.73981613,999.9,0,0,10004.20097,702.020871,0.218638,10.42129774,423.7237097,412.3923226,1.773750968,406.6254194,13.98181613,1.594200323,1.414726129,13.90163871,12.07460323,1500.000323,0.692000774,0.307999161,32,28282.54516,1785430880,13:01:19,1785430877,1785430880,32,0.113,-0.004,-2.251,0.071,400,14,0.18,0.07,9.2574561,11.57994061,2.888926748,0,1.7076405,1.06709651,0.136983361,0,0,2,0/2,2.63317,2.71252,0.0957046,0.0935842,0.0855904,0.0788298,25267.5,25014.4,25428,25377.4,32130.1,31868.4,39059.2,38195.3,1.6812,2.0925,0.091061,0,29.2533,999.9,48.8,32.2,23.2914,62.3617,19.8397,1,0.26735,0,20.4284,5.22073,11.98,4.9682,3.29523,9109.1,9999,9999,243.1,4.96997,1.87531,1.87134,1.87453,1.87439,1.87241,1.87375,1.87492,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.251,0.071,-1.352678486,-0.002774575,7.27494E-07,-2.16226E-10,-0.067162681,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.4,1.7,0.15625,4.99756,1.49902,2.27783,1.49902,2.38159,35.638,15.3929,3,351.857,644.93,30.0043,30.722,30.0005,30.5749,30.6013,-1,40,10,-999.9,400,20,100.401,106.734
31,1785430980,3654,20260730 13:02:59,13:02:59,15,1785430972,0.000415277,0.415277498,1.728992297,445.6744839,237.5907735,24.06331904,45.13814714,0.014417087,3.120537366,0.014380185,0.008990923,261.4499492,31.51570743,30.64536129,4.420954762,36.79752288,1.582819609,4.301429785,2.838135152,-18.31373765,-80.51698884,-5.760263807,156.8589589,10.20167098,0.232700063,1.728992297,477.9690066,463.9600182,0.988797552,92.63871891,0.415277498,15.25122865,15.87083758,0.034772357,97.03818275,0,0,1,0,52976.95828,1500,1273.85998,0.849239986,0.174299966,9,0.5,0: Broadleaf,2,TRUE,1785430972,445.6744839,470.3988065,15.62807419,15.0785129,447.9254839,15.53207419,375.1302581,101.1805161,0.100012097,30.16676129,30.64536129,999.9,0,0,10006.77871,702.6153226,0.218638,-24.82915677,452.6515161,477.6002581,0.564183419,470.3988065,15.0785129,1.582735161,1.525649032,13.7912129,13.22690968,1500,0.692000452,0.307999548,32,28282.53871,1785431020,13:03:40,1785430877,1785431001,33,0.113,0.001,-2.251,0.096,400,15,0.18,0.25,-21.84218588,-10.67408806,13.45289651,0,0.62644605,-1.129182056,0.159356993,0,0,2,0/2,2.63349,2.71267,0.104023,0.103461,0.0875708,0.0841951,25031.3,24738.9,25424.4,25374.6,32056.4,31679.7,39053.9,38191.7,1.68047,2.08973,0.101645,0,28.997,999.9,49.3,32.3,23.663,62.5417,19.992,1,0.272045,0,20.4202,5.21864,11.98,4.96855,3.29533,9109.1,9999,9999,243.2,4.96995,1.87531,1.87134,1.87454,1.87439,1.87241,1.87377,1.87492,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.251,0.096,-1.239613303,-0.002774575,7.27494E-07,-2.16226E-10,-0.071443165,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.7,1.7,0.155029,4.99756,1.4978,2.27783,1.4978,2.34985,35.6845,15.3666,3,351.902,643.337,29.9565,30.7891,30,30.6507,30.6718,-1,40,10,-999.9,400,20,100.387,106.723
32,1785431100,3774,20260730 13:04:59,13:04:59,15,1785431092,0.000408802,0.408802033,1.854041571,433.2801333,212.7963299,21.55179096,43.88216124,0.014444423,3.118336918,0.014407355,0.009007919,261.4499624,31.52206991,30.64504333,4.420874405,37.95608475,1.633018911,4.302390306,2.787855494,-18.02816965,-79.75244483,-5.709694531,157.9596534,6.507242669,0.338319519,1.854041571,454.5838946,444.2764121,0.584414336,92.63242524,0.408802033,15.19155692,16.1793897,-0.002213332,96.77768512,0,0,1,0,52925.00357,1500,1273.859946,0.849239964,0.174299975,9,0.5,0: Broadleaf,2,TRUE,1785431092,433.2801333,449.2439,16.12397,15.32536667,435.6083333,16.03697,375.1274333,101.1789667,0.099993217,30.17065333,30.64504333,999.9,0,0,9996.84,702.4721,0.218638,-15.96369193,440.3976333,456.2361333,0.835392667,449.2439,15.32536667,1.63513,1.550605667,14.29385,13.47584667,1500,0.692000233,0.307999733,32,28282.52333,1785431122,13:05:21,1785430877,1785431122,34,0.113,-0.005,-2.251,0.087,400,15,0.18,0.09,-14.76357895,20.10839025,13.20350155,0,0.8577563,0.350726904,0.178119843,0,0,2,0/2,2.63325,2.71269,0.1008,0.105474,0.0887382,0.085083,25123.4,24685.2,25426.5,25376.5,32016.9,31651.3,39056.6,38194.5,1.6804,2.08975,0.103917,0,28.945,999.9,49.8,32.4,24.0409,62.6017,19.6394,1,0.270074,0,20.4197,5.21714,11.98,4.96575,3.2954,9109.1,9999,9999,243.2,4.97001,1.87531,1.87134,1.87454,1.87439,1.87241,1.87371,1.87491,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.338,0.087,-1.239613303,-0.002774575,7.27494E-07,-2.16226E-10,-0.070408664,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,3.7,1.6,0.155029,4.99756,1.4978,2.27783,1.4978,2.41455,35.7311,15.3491,3,351.923,643.548,29.971,30.7867,29.9999,30.6616,30.689,-1,40,10,-999.9,400,20,100.394,106.731
33,1785431220,3894,20260730 13:06:59,13:06:59,15,1785431212,0.00038345,0.383450483,2.28978648,443.3257097,157.8424289,15.98656025,44.90081164,0.013506934,3.11700958,0.013474502,0.008424471,261.4498116,31.54137672,30.65433871,4.423224139,37.79096075,1.627087681,4.305494353,2.796136458,-16.91016629,-79.16780059,-5.670864825,159.7009799,5.52999226,0.357900163,2.28978648,461.6908507,453.8529879,0.228059217,92.63237814,0.383450483,15.09820771,16.08370121,-0.007761616,96.77586546,0,0,1,0,52891.96068,1499.99871,1273.85907,0.84924011,0.174300024,9,0.5,0: Broadleaf,2,TRUE,1785431212,443.3257097,456.9736452,16.06496129,15.2201,445.6517097,15.96896129,375.133129,101.1817419,0.100025994,30.18322581,30.65433871,999.9,0,0,9990.48,702.4395484,0.220004484,-13.67265065,450.5487097,464.0377419,0.866013129,456.9736452,15.2201,1.627621935,1.539996774,14.22279355,13.37053226,1499.99871,0.692000065,0.308000065,32,28282.49355,1785431254,13:07:34,1785431254,1785431238,35,-0.058,0.005,-2.326,0.096,403,15,0.45,0.23,-12.64092024,43.44987679,14.51848859,0,0.807410537,1.595679366,0.177864785,0,0,2,0/2,2.6334,2.71254,0.102316,0.100687,0.0883823,0.0843203,25084.5,24819.8,25429.9,25379,32033.6,31680.5,39061.4,38198.3,1.68097,2.09045,0.106134,0,28.9125,999.9,49.2,32.5,23.8856,62.4217,19.395,1,0.266476,0,20.42,5.21429,11.98,4.9672,3.29488,9109.1,9999,9999,243.2,4.97002,1.87531,1.87134,1.87452,1.87439,1.87241,1.87375,1.8749,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.326,0.096,-1.239613303,-0.002774575,7.27494E-07,-2.16226E-10,-0.075395301,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,5.7,1.6,0.155029,4.99756,1.4978,2.27661,1.4978,2.42554,35.7311,15.3316,3,352.111,644.014,29.9803,30.7543,29.9999,30.644,30.6771,-1,40,10,-999.9,400,20,100.407,106.741
34,1785431340,4014,20260730 13:08:59,13:08:59,15,1785431332,0.000386236,0.386235948,1.348201999,428.7786,255.1136819,25.83868195,43.42798783,0.013666415,3.117264242,0.013633216,0.008523736,261.450163,31.52412855,30.61469,4.413209102,37.88057486,1.629404963,4.301426177,2.783804139,-17.03300529,-75.28043824,-5.390472515,163.7462469,-3.763430945,0.390160967,1.348201999,424.9125816,429.0872606,-0.752826229,92.63266926,0.386235948,15.17276437,16.0882097,-0.000356248,96.7858332,0,0,1,0,52900.79331,1500.001,1273.860806,0.849239971,0.174299992,9,0.5,0: Broadleaf,2,TRUE,1785431332,428.7786,420.1506667,16.08764333,15.16662,431.0726,15.98064333,375.1216333,101.1830333,0.09997806,30.16674667,30.61469,999.9,0,0,9991.52,702.4365667,0.218638,8.546129667,435.7131667,426.6209667,0.936431667,420.1506667,15.16662,1.629356667,1.534605333,14.23926333,13.31735333,1500.001,0.692,0.307999967,32,28282.54,1785431364,13:09:24,1785431363,1785431364,36,0.061,0.002,-2.294,0.107,420,15,1.22,0.26,10.409262,-32.51520811,3.360243202,0,0.97821175,-0.660771287,0.064247757,0,0,2,0/2,2.63329,2.71244,0.09807,0.0971133,0.0884089,0.085472,25204.9,24920.4,25431.5,25380.9,32033.9,31642.4,39063.5,38201,1.68115,2.0906,0.105426,0,28.8976,999.9,48.9,32.5,23.7387,62.5717,19.7075,1,0.262901,0,20.4224,5.21879,11.98,4.9687,3.2953,9109.1,9999,9999,243.3,4.96994,1.87531,1.87134,1.8745,1.87438,1.87241,1.87369,1.87486,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.294,0.107,-1.297584962,-0.002774575,7.27494E-07,-2.16226E-10,-0.070413337,-0.001584374,0.000939206,-5.31953E-06,23,2146,2,22,1.4,1.7,0.155029,4.99756,1.49902,2.27661,1.4978,2.35352,35.7544,15.3053,3,352.043,643.88,29.9651,30.7145,30,30.6147,30.6533,-1,40,10,-999.9,400,20,100.413,106.749
