obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
22,1784213350,2645,20260716 09:49:10,09:49:10,15,1784213342,-0.000115745,-0.115744749,0.831527683,424.4528065,871.6565549,88.57951747,43.13376016,-0.002705485,2.956084239,-0.002706861,-0.001691665,266.1469742,37.2678743,35.70612258,5.873027004,28.78859917,1.689375942,5.86821169,4.183651062,5.104343415,-2.372532995,-0.188716979,268.6900676,1.059273615,-0.124176538,0.831527683,432.0922842,431.5819879,-0.1201625,66.7501279,-0.115744749,16.82241821,16.63718242,0.000256425,78.43,0,0,1,0,52169.78913,1499.997742,1273.856826,0.849239162,0.177431583,6,0.5,0: Broadleaf,2,TRUE,1784213342,424.4528065,426.0720968,16.62410968,16.82055484,468.6685484,21.28499355,372.9658065,101.5220645,0.09997569,35.69123548,35.70612258,999.9,0,0,9999.843226,0,31.08984516,-1.619497806,431.6282258,433.3615806,-0.196442452,426.0720968,16.82055484,1.687713226,1.707657742,14.78388387,14.96620968,1499.997742,0.692028,0.307972,0,2.575390323,0,14611.55161,13609.67097,48.77993548,50.32419355,49.54587097,48.88880645,48.49593548,1038.040323,461.9574194,0,1784213308,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-2.603708341,27.89344733,3.116578722,0,2.593941176,-0.366982435,0.257008309,1,-0.211232854,0.204064913,0.034075066,0,1,3,1/3,2.95132,2.76451,0.110132,0.101794,0.106257,0.0899345,27406.6,18332.7,31580.3,22240.1,38016.8,27488.6,45356.9,32509.6,1.63773,2.62215,0.156753,0,33.1535,999.9,61.9,34,32.5781,61.8144,-77.52,3,0.457099,0,20.3056,5.2116,12.033,4.9596,3.3007,7699.3,9999,9999,115.6,4.97303,1.87545,1.8816,1.88111,1.87881,1.87454,1.87454,1.87687,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-44.209,-4.6636,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,60.7,60.4,0.157471,4.99878,2.89795,2.90405,2.99805,2.29614,37.6745,15.8132,2,399.857,1356.59,34.3509,33.2549,30.0003,32.9453,32.7803,-1,40,10,-999.9,400,20,99.244,85.4295
23,1784213470,2765,20260716 09:51:10,09:51:10,15,1784213462,-8.78729E-05,-0.087872887,1.102937065,414.4799355,1216.70908,123.6452588,42.12056912,-0.002056125,2.955823205,-0.00205692,-0.001285504,266.1490055,37.28429537,35.70163871,5.87157631,28.79178128,1.691747139,5.875798799,4.179829171,3.875194302,2.079317122,0.165423735,272.2689406,0.771328907,-0.075013801,1.102937065,423.451345,421.2752848,0.052534511,66.7501279,-0.087872887,16.76595984,16.62831152,-0.000162323,78.43,0,0,1,0,52158.42939,1499.998065,1273.858123,0.849239844,0.177432899,6,0.5,0: Broadleaf,2,TRUE,1784213462,414.4799355,415.6706452,16.64733548,16.76599032,458.3856452,21.31275806,373.0063871,101.5227097,0.099987865,35.7146871,35.70163871,999.9,0,0,9998.29871,0,29.66913226,-1.190759974,421.4965806,422.7586452,-0.118666306,415.6706452,16.76599032,1.690083226,1.702130968,14.80563871,14.91586129,1499.998065,0.692005355,0.307994645,0,2.641725806,0,14415.67097,13609.57097,48.81403226,50.308,49.62093548,48.887,48.524,1038.006452,461.9916129,0,1784213428,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-1.911935834,9.961684453,1.643659274,0,2.640358824,-0.242621845,0.275737205,1,-0.124795329,0.096113051,0.020607813,1,2,3,2/3,2.95129,2.76443,0.108318,0.100968,0.106209,0.0897803,27461.6,18350,31579.4,22240.8,38017.6,27494.2,45355.4,32510.7,1.63755,2.6236,0.158902,0,33.1367,999.9,61.4,34.2,32.6746,61.8444,-57.1715,3,0.459385,0,20.306,5.21504,12.0338,4.95965,3.301,7699.3,9999,9999,115.6,4.97298,1.87545,1.88163,1.88111,1.87881,1.87454,1.87454,1.87687,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.899,-4.6616,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,62.7,62.4,0.157471,4.99878,2.89795,2.90405,2.99805,2.29248,37.7711,15.7957,2,399.936,1359.4,34.3686,33.2846,30.0002,32.9776,32.8124,-1,40,10,-999.9,400,20,99.2409,85.4323
24,1784213590,2885,20260716 09:53:10,09:53:10,15,1784213582,-0.000100683,-0.100682793,1.397419775,415.5976129,1308.274245,132.9490703,42.23374146,-0.00234825,2.956150266,-0.002349287,-0.001468211,266.1500993,37.27116522,35.67975806,5.864501598,28.46069904,1.670794386,5.870531795,4.193707212,4.440111187,2.972544351,0.236415998,273.7991709,3.49156816,-0.160459749,1.397419775,426.2722944,424.2434545,-0.036381604,66.7501279,-0.100682793,16.63764552,16.47776424,6.92745E-05,78.43,0,0,1,0,52170.44512,1500.00129,1273.861132,0.849240024,0.177433247,6,0.5,0: Broadleaf,2,TRUE,1784213582,415.5976129,421.1074194,16.4413129,16.69520968,459.5380968,21.0667,372.9584516,101.5217742,0.099939087,35.69840968,35.67975806,999.9,0,0,10000.24645,0,26.51666452,-5.509745452,422.5449032,428.2573871,-0.253907677,421.1074194,16.69520968,1.66915,1.694926452,14.61242258,14.84995484,1500.00129,0.691998226,0.308001774,0,2.724648387,0,14055.51935,13609.57742,48.8363871,50.25,49.58435484,48.875,48.562,1037.999677,462.0016129,0,1784213548,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-8.084596317,64.39184921,7.339340263,0,2.734602941,0.121153548,0.225326515,1,-0.273587902,0.687348711,0.086771735,0,1,3,1/3,2.95057,2.76431,0.108835,0.0999712,0.105572,0.0892737,27447,18372.8,31580.9,22243.7,38046.9,27512.9,45357.9,32514.8,1.6364,2.62343,0.161212,0,33.0855,999.9,60.6,34.3,32.43,61.7844,-31.9151,3,0.45938,0,20.306,5.21579,12.0335,4.95975,3.301,7699.3,9999,9999,115.7,4.97306,1.87546,1.88158,1.88111,1.87881,1.87454,1.87454,1.87692,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.989,-4.6326,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,64.7,64.4,0.15625,4.99878,2.89795,2.90405,2.99805,2.29858,37.8679,15.7781,2,399.382,1359.61,34.3803,33.2935,30.0002,32.9923,32.8299,-1,40,10,-999.9,400,20,99.2462,85.4433
25,1784213710,3005,20260716 09:55:10,09:55:10,15,1784213702,-4.17143E-05,-0.041714296,0.550076551,409.3384194,1266.602712,128.7136766,41.59745786,-0.000961275,2.955704923,-0.000961448,-0.00060089,266.1505603,37.37148352,35.82744839,5.912398666,28.22992375,1.667807649,5.907942449,4.244591017,1.839600456,-2.182553078,-0.173833604,265.633774,-7.137031207,0.058710958,0.550076551,400.5040298,407.4946909,-1.11364643,66.7501279,-0.041714296,16.29270413,16.32403515,-0.011705437,78.43,0,0,1,0,52138.31049,1499.997742,1273.858684,0.849240401,0.177433974,6,0.5,0: Broadleaf,2,TRUE,1784213702,409.3384194,397.8740645,16.41200645,16.31893226,453.0831613,21.03180323,372.2668387,101.5212581,0.099933329,35.81375161,35.82744839,999.9,0,0,9997.770645,0,26.19076774,11.46436194,416.1689032,404.4748387,0.09308152,397.8740645,16.31893226,1.666167742,1.656717742,14.58469355,14.49665161,1499.997742,0.691985645,0.308014355,0,2.752990323,0,13901.5871,13609.49355,48.83029032,50.312,49.633,48.875,48.562,1037.978387,462.0193548,0,1784213668,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,10.39621976,8.802860279,3.566743333,0,2.710697059,0.34133995,0.21166337,1,0.065116006,0.359209919,0.062150918,0,1,3,1/3,2.95021,2.76447,0.105775,0.0974888,0.104898,0.0881541,27542.2,18427.2,31582.1,22248.2,38076.7,27552.6,45359.3,32521.7,1.63563,2.6249,0.159796,0,33.2384,999.9,59.7,34.4,32.1258,61.5444,-1.60657,3,0.459949,0,20.3062,5.21444,12.0332,4.9597,3.301,7699.3,9999,9999,115.7,4.97299,1.87545,1.88164,1.8811,1.87881,1.87454,1.87455,1.8769,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.467,-4.6023,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,66.7,66.4,0.15625,4.99878,2.89795,2.90405,2.99805,2.28027,37.9406,15.7519,2,399.019,1362.08,34.4367,33.3025,30.0002,33.0041,32.8461,-1,40,10,-999.9,400,20,99.2494,85.4611
26,1784213830,3125,20260716 09:57:10,09:57:10,15,1784213822,-8.86289E-05,-0.088628862,0.177628264,424.5684194,530.1480764,53.87506829,43.14578059,-0.00205003,2.956371227,-0.00205082,-0.001281691,266.1521361,37.40871061,35.85225484,5.920476825,28.62009591,1.693238404,5.916256919,4.227238421,3.908532795,-2.06479253,-0.164457493,267.8314189,-1.884547115,-0.105571745,0.177628264,424.377564,428.7256424,-0.653945414,66.7501279,-0.088628862,16.81303533,16.67017939,0.000265946,78.43,0,0,1,0,52152.93546,1500.003871,1273.864142,0.84924057,0.1774343,6,0.5,0: Broadleaf,2,TRUE,1784213822,424.5684194,421.4549355,16.6620129,16.82953871,468.7878065,21.33032903,371.809129,101.5227097,0.099970255,35.8393,35.85225484,999.9,0,0,10001.40806,0,27.25000323,3.113559394,431.7624839,428.6691613,-0.167511839,421.4549355,16.82953871,1.691572903,1.70858,14.81930968,14.97456129,1500.003871,0.691981032,0.308018968,0,2.561777419,0,13731.70323,13609.51935,48.875,50.375,49.687,48.937,48.57012903,1037.974194,462.0296774,0,1784213788,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,1.899274688,25.3713641,3.812995017,0,2.535273529,0.253593579,0.147088927,1,-0.18220978,0.115114265,0.043139124,0,1,3,1/3,2.94976,2.76456,0.10958,0.101288,0.106372,0.08982,27425.2,18345.9,31582.3,22243.8,38014.6,27496.3,45359.9,32514.7,1.63447,2.62755,0.162311,0,33.2325,999.9,60.2,34.5,32.5772,61.7245,33.2051,3,0.46108,0,20.306,5.21175,12.0338,4.9596,3.301,7699.3,9999,9999,115.7,4.97304,1.87546,1.88159,1.88111,1.87881,1.87454,1.87454,1.87689,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-44.117,-4.6696,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,68.7,68.4,0.15625,4.99878,2.89795,2.89673,2.99805,2.33521,38.0134,15.7344,2,398.483,1366.33,34.4773,33.3114,30,33.0218,32.862,-1,40,10,-999.9,400,20,99.2505,85.4432
27,1784213950,3245,20260716 09:59:10,09:59:10,15,1784213942,-9.85732E-05,-0.098573181,1.233417002,411.9981613,1215.224164,123.4990302,41.86994867,-0.002296321,2.956197378,-0.002297313,-0.001435731,266.1507693,37.32718976,35.73123871,5.881158736,28.57659788,1.682841458,5.888879653,4.198317278,4.347077293,3.796198079,0.302077676,274.5961223,-0.365105261,-0.1028721,1.233417002,418.5811925,417.5488121,-0.140002069,66.7501279,-0.098573181,16.7088639,16.55263818,-5.67144E-05,78.43,0,0,1,0,52162.31147,1499.994839,1273.856594,0.849240651,0.177434457,6,0.5,0: Broadleaf,2,TRUE,1784213942,411.9981613,411.3394839,16.55907419,16.72260645,455.8263871,21.20725161,371.1878065,101.5265806,0.099961903,35.75505806,35.73123871,999.9,0,0,10000.04032,0,28.81477097,0.658599935,418.9353226,418.3352581,-0.163537226,411.3394839,16.72260645,1.681186452,1.697790323,14.72379677,14.87621935,1499.994839,0.691978935,0.308021065,0,2.672870968,0,13582.27097,13609.43548,48.937,50.375,49.687,49,48.625,1037.963871,462.0309677,0,1784213908,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,0.160857561,6.453727589,1.382193396,0,2.739894118,-0.330478224,0.220522438,1,-0.174337854,0.263665108,0.034212523,0,1,3,1/3,2.94937,2.76446,0.107632,0.0995606,0.105883,0.0896522,27486.2,18382.2,31583.5,22245,38036.5,27502.7,45361.3,32516.4,1.63382,2.62273,0.160001,0,33.1383,999.9,59.7,34.7,32.6671,61.9645,76.4183,3,0.460587,0,20.3056,5.21459,12.0336,4.95935,3.301,7699.3,9999,9999,115.8,4.97302,1.87546,1.88163,1.8811,1.87881,1.87454,1.87455,1.87689,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.784,-4.6469,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,70.7,70.4,0.15625,4.99878,2.89795,2.90283,2.99805,2.30957,38.0863,15.7169,2,398.157,1359.35,34.4718,33.3174,30.0001,33.0276,32.8708,-1,40,10,-999.9,400,20,99.2539,85.4476
28,1784214070,3365,20260716 10:01:10,10:01:10,15,1784214062,-6.9642E-05,-0.069642016,1.135644863,393.4209355,1458.612933,148.2393942,39.98352119,-0.001608541,2.956390241,-0.001609027,-0.001005598,266.1518696,37.34685903,35.7729,5.894668788,28.13589629,1.659373064,5.897708204,4.235295725,3.071212901,1.492048422,0.118759851,270.8338908,1.097767219,-0.043226775,1.135644863,402.87247,400.0761455,0.130500918,66.7501279,-0.069642016,16.41832261,16.30923576,-0.00020842,78.43,0,0,1,0,52163.27028,1500.002903,1273.863271,0.849240537,0.177434236,6,0.5,0: Broadleaf,2,TRUE,1784214062,393.4209355,395.1693871,16.32752903,16.39631935,436.665,20.93113871,370.8747419,101.5303871,0.099998026,35.78226129,35.7729,999.9,0,0,10000.75968,0,31.06507742,-1.748437416,399.9511613,401.756871,-0.068784123,395.1693871,16.39631935,1.657740968,1.664724839,14.50626129,14.57133226,1500.002903,0.691981871,0.308018129,0,2.687354839,0,13540.16452,13609.53871,48.937,50.32825806,49.687,48.937,48.625,1037.975161,462.0277419,0,1784214028,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-1.055131615,-17.24122902,1.838913133,0,2.698817647,-0.077433152,0.240136511,1,-0.049656386,-0.371607236,0.038026508,0,1,3,1/3,2.94897,2.76444,0.104503,0.0977594,0.10485,0.088591,27584.5,18422.4,31585.7,22249.2,38083.1,27540.1,45364.4,32522.6,1.63332,2.62797,0.162795,0,33.1447,999.9,58.8,34.8,32.3514,61.4545,96.9231,3,0.460539,0,20.3058,5.21459,12.0339,4.95935,3.301,7699.3,9999,9999,115.8,4.97299,1.87545,1.88166,1.8811,1.87881,1.87454,1.87454,1.87686,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.251,-4.5999,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,72.7,72.4,0.15625,4.99878,2.89795,2.90161,2.99805,2.30591,38.1593,15.7081,2,397.899,1367.24,34.4693,33.3144,30.0002,33.0306,32.8737,-1,40,10,-999.9,400,20,99.2607,85.4639
29,1784214190,3485,20260716 10:03:10,10:03:10,15,1784214182,-9.07397E-05,-0.090739704,1.082105352,387.4662903,1171.041242,119.0126403,39.37810608,-0.002064507,2.956629901,-0.002065309,-0.001290746,266.1496365,37.47229351,35.91656452,5.941463779,27.67365188,1.642953256,5.936886334,4.298510523,4.00162095,-2.233112197,-0.177958539,267.7401867,0.839777264,-0.103566251,1.082105352,394.7653573,393.4002061,-0.058362399,66.7501279,-0.090739704,16.34308594,16.19184485,0.00080924,78.43,0,0,1,0,52149.74482,1499.999677,1273.859671,0.849239963,0.177433129,6,0.5,0: Broadleaf,2,TRUE,1784214182,387.4662903,388.7604516,16.16606452,16.33096774,430.5215161,20.73915484,370.7337742,101.5298065,0.099953516,35.90255484,35.91656452,999.9,0,0,10002.17677,0,32.24593871,-1.294150903,393.8329677,395.2146452,-0.164906226,388.7604516,16.33096774,1.641335806,1.658079355,14.35245161,14.50941935,1499.999677,0.692002,0.307998,0,2.642319355,0,13466.46774,13609.57742,48.875,50.34654839,49.679,48.95935484,48.625,1038.001613,461.9980645,0,1784214148,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-1.691859512,7.268520878,1.293993939,0,2.635623529,0.000522535,0.201361289,1,-0.144174034,-0.281550268,0.0371618,0,1,3,1/3,2.94842,2.76431,0.103263,0.0954903,0.104357,0.0883235,27623.7,18470.9,31586.8,22251.7,38105.4,27551.2,45366,32526.2,1.6321,2.62255,0.161529,0,33.3107,999.9,58.1,34.9,32.1444,61.7545,96.9231,3,0.460307,0,20.3054,5.2113,12.0338,4.95935,3.301,7699.3,9999,9999,115.8,4.97303,1.87546,1.88167,1.88111,1.87881,1.87454,1.87455,1.87691,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.042,-4.5782,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,74.7,74.4,0.15625,4.99878,2.89795,2.90161,2.99805,2.29004,38.2324,15.6818,2,397.259,1359.38,34.5475,33.3193,30.0001,33.0365,32.8849,-1,40,10,-999.9,400,20,99.2642,85.4735
30,1784214310,3605,20260716 10:05:10,10:05:10,15,1784214302,-3.88555E-05,-0.038855492,0.630064838,392.074871,1440.973998,146.4483637,39.8471613,-0.000906651,2.957035644,-0.000906806,-0.00056674,266.1491983,37.27393978,35.6582,5.85753843,28.31343899,1.663897646,5.876706274,4.193640785,1.713527213,9.452045774,0.751517427,278.0662887,-2.103032425,-0.04677699,0.630064838,388.2174956,394.2694,-0.995080571,66.74436943,-0.038855492,16.32761761,16.33547636,-0.008333887,78.43,0,0,1,0,52192.56396,1500.001613,1273.86091,0.849239693,0.177432608,6,0.5,0: Broadleaf,2,TRUE,1784214302,392.074871,388.6385161,16.37186774,16.4464,435.2761613,20.98392903,370.3993226,101.5315484,0.099961948,35.71749032,35.6582,999.9,0,0,10004.30774,0,29.86444194,3.436230548,398.6005806,395.1379032,-0.074537122,388.6385161,16.4464,1.662259677,1.669827419,14.54840645,14.61851613,1500.001613,0.692009129,0.307990871,0,2.64716129,0,13168.90645,13609.62903,48.929,50.32825806,49.661,48.937,48.625,1038.016452,461.9851613,0,1784214268,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,0.975203675,69.17953456,7.10392708,0,2.674741176,-0.523896105,0.222225453,1,-0.113008595,1.07208803,0.10564842,0,1,3,1/3,2.94837,2.76448,0.103345,0.0940815,0.104946,0.0881314,27621.2,18500.2,31586.8,22252.4,38080.4,27557.9,45366.2,32527.4,1.63205,2.626,0.158697,0,33.1096,999.9,58,35,32.2666,61.5445,96.9231,3,0.460503,0,20.3057,5.21474,12.0339,4.95935,3.301,7699.3,9999,9999,115.9,4.97301,1.87546,1.88161,1.88111,1.87881,1.87454,1.87455,1.87688,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.055,-4.6043,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,76.7,76.4,0.15625,4.99878,2.89917,2.89429,2.99805,2.29736,38.3301,15.6643,2,397.247,1364.5,34.4511,33.3204,30,33.0394,32.8824,-1,40,10,-999.9,400,20,99.2644,85.4764
31,1784214430,3725,20260716 10:07:10,10:07:10,15,1784214422,-0.000114066,-0.114066385,1.121413718,394.3851613,1026.640249,104.3399892,40.08233994,-0.002631666,2.956221687,-0.002632968,-0.001645488,266.1481377,37.43783547,35.86934194,5.926046772,28.4964162,1.688017707,5.923614027,4.238029065,5.030327596,-1.18914929,-0.09473692,269.8945791,1.381038903,-0.120961245,1.121413718,404.3528754,401.6328909,0.123652399,66.74436943,-0.114066385,16.8090322,16.62569212,0.000261753,78.43,0,0,1,0,52145.08371,1500,1273.859139,0.849239426,0.177432092,6,0.5,0: Broadleaf,2,TRUE,1784214422,394.3851613,396.5385161,16.60903871,16.80114839,437.6598387,21.26697097,371.5133871,101.5324516,0.100023123,35.86188065,35.86934194,999.9,0,0,9999.6,0,31.55496129,-2.153318097,401.0462581,403.3147742,-0.192107784,396.5385161,16.80114839,1.686354194,1.70586,14.7713871,14.94980645,1500,0.692018774,0.307981226,0,2.550658065,0,13122.71935,13609.65161,48.84654839,50.258,49.61280645,48.875,48.562,1038.02871,461.9712903,0,1784214388,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,0.672766073,-47.01915157,5.044521591,0,2.585335294,-0.274423218,0.196372076,1,-0.167787312,-0.467409479,0.060738969,0,1,3,1/3,2.94977,2.76425,0.104779,0.0978312,0.106201,0.0899221,27579,18419.8,31588.9,22247.7,38029.5,27497.6,45369.1,32519.9,1.63465,2.6198,0.163149,0,33.2513,999.9,58.5,35.1,32.7266,61.4845,96.9231,3,0.459263,0,20.3062,5.21579,12.0329,4.9596,3.301,7699.3,9999,9999,115.9,4.973,1.87546,1.88163,1.88114,1.87881,1.87454,1.87454,1.87687,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.297,-4.6613,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,78.7,78.4,0.15625,4.99878,2.89795,2.89917,2.99805,2.32056,38.4034,15.6556,2,398.642,1355.26,34.4983,33.3066,30.0003,33.0335,32.8824,-1,40,10,-999.9,400,20,99.271,85.4574
32,1784214550,3845,20260716 10:09:10,10:09:10,15,1784214542,-4.02254E-05,-0.040225365,1.110121019,389.6948065,2235.81974,227.2319133,39.60565107,-0.000916219,2.956416416,-0.000916377,-0.000572721,266.1471823,37.50223656,35.97327419,5.960024124,27.99802569,1.666133104,5.950894976,4.29389102,1.773938581,-4.442765183,-0.354244354,263.1241113,0.210561252,-0.045321479,1.110121019,395.9212889,395.1790848,-0.151433872,66.74436943,-0.040225365,16.43396148,16.3716697,-0.000134783,78.43,0,0,1,0,52136.51137,1499.992258,1273.852781,0.84923957,0.177432371,6,0.5,0: Broadleaf,2,TRUE,1784214542,389.6948065,390.0039355,16.39370645,16.46514516,432.8206774,21.00993871,374.4061935,101.5324516,0.100032106,35.9454,35.97327419,999.9,0,0,10000.70484,0,33.02647419,-0.309288868,396.1897097,396.5329032,-0.071447913,390.0039355,16.46514516,1.66449129,1.671745161,14.56917742,14.63650968,1499.992258,0.692012484,0.307987516,0,2.725693548,0,12969.59355,13609.56452,48.875,50.312,49.647,48.937,48.60874194,1038.016129,461.976129,0,1784214508,0,1784209725,08:48:44,1784209707,1784209725,2,-2.56,0.064,-44.032,-4.347,420,15,0.73,0.09,-0.602581315,7.78106224,1.162691878,0,2.7015,-0.507254399,0.17776117,1,-0.07261601,0.097500092,0.016613458,1,2,3,2/3,2.95327,2.76436,0.103559,0.0955583,0.105108,0.0884555,27615.7,18469.5,31588.2,22251.8,38075.1,27547.4,45368,32526.4,1.6416,2.62363,0.158288,0,33.4089,999.9,57.5,35.2,32.3426,61.6945,96.8189,3,0.461809,0,20.3056,5.21594,12.0324,4.95935,3.301,7699.3,9999,9999,115.9,4.97304,1.87546,1.88167,1.88112,1.87881,1.87454,1.87456,1.87689,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.091,-4.6117,-27.9105,-0.0398068,1.13121E-05,-1.30028E-09,-1.548960398,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,80.7,80.4,0.15625,4.99878,2.89795,2.89551,2.99805,2.29126,38.4524,15.6205,2,402.571,1361.35,34.5619,33.3323,30.0002,33.0512,32.9,-1,40,10,-999.9,400,20,99.2686,85.474
