obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
58,1785343917,7157.5,20260729 11:51:56,11:51:56,15,1785343909,0.001935318,1.935318152,5.044226867,394.2952581,242.393367,24.40179328,39.69378988,0.060201167,2.939852118,0.059524599,0.037263028,266.1483396,32.55836306,31.56968065,4.660005486,32.0350529,1.486849445,4.641320399,3.173156041,-85.34753051,-11.21212333,-0.860958624,168.7277271,5.676395078,2.062933605,5.044226867,409.9504606,401.1752909,0.189807415,66.78996432,1.935318152,11.8920057,14.72702364,-0.0025591,78.43,0,0,1,0,52402.09665,1500.002903,1273.861442,0.849239318,0.177431883,6,0.5,0: Broadleaf,2,TRUE,1785343909,394.2952581,403.8774194,14.76950645,11.76858065,433.7385484,18.50592581,406.3676129,100.5702581,0.099960684,31.49893871,31.56968065,999.9,0,0,10001.81065,0,28.7108,-9.582142258,400.2061935,408.6870645,3.000920323,403.8774194,11.76858065,1.485372581,1.183569032,12.81837419,9.395926452,1500.002903,0.692022161,0.307977839,0,2.486264516,0,14202.9,13609.7,44.45325806,45.562,45.125,44.3,44.125,1038.036129,461.9667742,0,1785343864,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-9.706078049,0.372216585,0.646528048,1,2.500452941,0.162273488,0.238439979,1,3.010686829,-0.210633449,0.093360614,0,2,3,2/3,2.98434,2.76469,0.103986,0.0986241,0.0957861,0.0703338,27748,18541.6,31739.4,22403.5,38654.3,28321,45585.7,32782.1,1.72922,2.6813,0.156183,0,29.0123,999.9,52.6,32.2,25.2584,61.7246,-100,3,0.18967,0,20.3087,5.21774,12.0282,4.9597,3.301,7707.5,9999,9999,134.9,4.97295,1.87531,1.88154,1.88101,1.87877,1.8744,1.87454,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.444,-3.7364,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,38.7,38.9,0.15625,4.99878,2.89795,2.90283,2.99805,2.31689,34.8296,15.2528,2,432.268,1374.11,30.3094,29.9001,29.9996,29.7281,29.6191,-1,40,10,-999.9,400,20,99.7444,86.1096
59,1785344037,7277.5,20260729 11:53:56,11:53:56,15,1785344029,0.0019397,1.939700048,4.630579546,396.8706774,258.0114052,25.97503897,39.95455667,0.06127535,2.938633821,0.060574286,0.037921248,266.1508745,32.46695281,31.44207419,4.62634809,32.50027112,1.500680996,4.61744147,3.125667094,-85.54077211,-5.371207597,-0.412172624,174.8267222,6.076208018,1.960585293,4.630579546,412.7987825,404.0345758,0.283716799,66.78996432,1.939700048,12.07898825,14.90057697,-0.000394365,78.43,0,0,1,0,52382.95577,1500.013871,1273.871061,0.849239521,0.177432276,6,0.5,0: Broadleaf,2,TRUE,1785344029,396.8706774,406.9812903,14.90634194,12.05744194,436.3140323,18.64276774,406.759129,100.5739677,0.100027458,31.40817097,31.44207419,999.9,0,0,9994.510323,0,29.69466774,-10.11053194,402.8760968,411.9483226,2.848907419,406.9812903,12.05744194,1.499188387,1.212662258,12.95988387,9.757758387,1500.013871,0.692015903,0.307984097,0,2.505135484,0,14175.44839,13609.75806,44.47154839,45.562,45.155,44.258,44.125,1038.033548,461.9803226,0,1785343984,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-9.68590439,-6.445138328,1.833545883,0,2.511726471,0.065229951,0.222271914,1,2.838860244,0.340040279,0.05928805,0,1,3,1/3,2.9852,2.76468,0.104548,0.100364,0.0964523,0.0710289,27738.2,18507.3,31747.5,22404.9,38635.9,28301.1,45597.9,32783.3,1.7319,2.68107,0.154965,0,28.8941,999.9,53.3,32.2,25.595,61.7546,-100,3,0.177721,0,20.3085,5.21984,12.0279,4.95965,3.301,7707.5,9999,9999,135,4.97293,1.87531,1.88154,1.88101,1.87871,1.87439,1.87453,1.87679,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.443,-3.7365,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,40.7,40.9,0.15625,4.99878,2.89795,2.90161,2.99805,2.26318,34.8066,15.2353,2,433.005,1370.95,30.25,29.7617,29.9996,29.604,29.4969,-1,40,10,-999.9,400,20,99.7707,86.1137
60,1785344157,7397.5,20260729 11:55:56,11:55:56,15,1785344149,0.001933727,1.93372664,4.63911114,393.1877097,253.1875766,25.48867164,39.58263892,0.060751649,2.939831855,0.060062723,0.037600448,266.1473177,32.40252695,31.38171613,4.61050197,31.89435059,1.467220218,4.600251114,3.143281751,-85.2773448,-6.203692052,-0.475566067,174.1907148,1.056013171,2.018136796,4.63911114,398.7560667,395.1213758,-0.504102652,66.78996432,1.93372664,11.63746298,14.51373394,-0.008582225,78.43,0,0,1,0,52428.45851,1499.98,1273.843568,0.849240368,0.177433911,6,0.5,0: Broadleaf,2,TRUE,1785344149,393.1877097,395.9154516,14.57439355,11.64134839,432.6309032,18.31082581,406.8243548,100.571129,0.099970152,31.34257419,31.38171613,999.9,0,0,10001.60871,0,171.2262903,-2.72764829,399.0030323,400.5787742,2.933040323,395.9154516,11.64134839,1.465763226,1.170784194,12.6155871,9.235002581,1499.98,0.691988548,0.308011452,0,2.547629032,0,15272.75806,13609.34194,44.5,45.58435484,45.187,44.266,44.131,1037.967742,462.0122581,0,1785344104,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-4.177095425,22.4992745,3.080803195,0,2.594223529,-0.205188688,0.212348714,1,2.959748,-0.354467167,0.06283615,0,1,3,1/3,2.98529,2.76493,0.10292,0.0963103,0.0950163,0.068644,27794.2,18599.2,31753.2,22414.8,38705,28388.6,45606.6,32800.3,1.73337,2.68208,0.154406,0,28.878,999.9,52.2,32.2,25.0675,61.5446,-100,3,0.167292,0,20.3089,5.21744,12.0282,4.9596,3.301,7707.5,9999,9999,135,4.97291,1.87531,1.88154,1.88103,1.87868,1.87439,1.87453,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.444,-3.7364,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,42.7,42.9,0.15625,4.99878,2.89795,2.90161,2.99805,2.29614,34.7608,15.2178,2,433.037,1369.73,30.1844,29.6248,29.9997,29.4768,29.3769,-1,40,10,-999.9,400,20,99.7892,86.1556
61,1785344277,7517.5,20260729 11:57:56,11:57:56,15,1785344269,0.002050615,2.050614783,4.064500967,389.1640323,269.1689093,27.09710939,39.17696283,0.06384857,2.938131022,0.063087654,0.039497394,266.1511101,32.53893215,31.63925484,4.678445991,32.44651139,1.506784605,4.643903275,3.171661386,-90.43211191,-20.6748446,-1.589134939,153.4550186,2.318834989,2.097903868,4.064500967,394.6667947,392.2649818,-0.562409601,66.78996432,2.050614783,11.86292139,14.89048424,-0.006127576,78.43,0,0,1,0,52351.18857,1500.01,1273.868252,0.84923984,0.177432891,6,0.5,0: Broadleaf,2,TRUE,1785344269,389.1640323,393.790129,14.96763226,11.91849677,428.6072903,18.70407097,406.6404839,100.5694839,0.100052826,31.50873226,31.63925484,999.9,0,0,9992.096129,0,290.0923871,-4.62611,395.0773548,398.5400645,3.049135161,393.790129,11.91849677,1.505287097,1.198637419,13.02185484,9.584449032,1500.01,0.692005387,0.307994645,0,2.499929032,0,15219.24839,13609.68387,44.625,45.93909677,45.312,44.437,44.2256129,1038.015161,461.9951613,0,1785344224,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-4.960335122,11.20879484,2.186185435,0,2.511135294,-0.124898392,0.235722428,1,3.00627561,0.307179094,0.136599513,0,1,3,1/3,2.9852,2.76484,0.102429,0.0969398,0.0964299,0.0698948,27810.1,18582.9,31753.8,22410.5,38644.1,28344,45606.7,32792.7,1.73315,2.68455,0.14741,0,29.2511,999.9,53.1,32.2,25.4974,61.3646,-100,3,0.0996621,0.0697168,20.3086,5.21834,12.0285,4.9598,3.301,7707.5,9999,9999,135,4.97293,1.87531,1.88153,1.88104,1.87869,1.87439,1.87449,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.444,-3.7365,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,44.7,44.9,0.15625,4.99878,2.89795,2.90161,2.99805,2.32544,34.7837,15.209,2,432.566,1372.23,30.2466,29.5801,30.0001,29.4229,29.3267,-1,40,10,-999.9,400,20,99.7902,86.137
62,1785344397,7637.5,20260729 11:59:56,11:59:56,15,1785344389,0.002240773,2.240773066,4.866221203,388.4491935,257.2008578,25.88995374,39.1014701,0.06889996,2.939000147,0.06801504,0.04258796,266.1510684,32.63454575,31.78501935,4.717286715,32.10953378,1.503474527,4.682330605,3.213812187,-98.8180922,-20.77858443,-1.598925043,144.9554667,1.432666579,2.30232072,4.866221203,391.1873395,389.6460545,-0.87776791,66.78996432,2.240773066,10.97761824,14.67551697,-0.058138113,78.43,0,0,1,0,52350.88736,1500.008065,1273.866765,0.849239944,0.177433092,6,0.5,0: Broadleaf,2,TRUE,1785344389,388.4491935,391.8782258,14.9361,11.59410968,427.8925484,18.67253226,407.1704839,100.5603871,0.100061565,31.65388065,31.78501935,999.9,0,0,9997.944194,0,297.8946774,-3.428858974,394.3394194,396.4771935,3.341994839,391.8782258,11.59410968,1.501979677,1.165908387,12.98804839,9.163251613,1500.008065,0.69200171,0.30799829,0,2.546764516,0,15297.30645,13609.64194,44.75,46.32216129,45.5,44.75,44.437,1038.008387,461.9996774,0,1785344344,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-2.311209371,1.628609854,5.041273218,0,2.577670588,-0.401203967,0.23838951,1,3.329955122,1.574669477,0.325697806,0,1,3,1/3,2.98556,2.76465,0.101932,0.0949815,0.0955292,0.0661499,27822.5,18629.9,31750.6,22418.7,38679.5,28472.6,45602.6,32809.4,1.73407,2.67873,0.139758,0,29.5212,999.9,51.8,32.2,24.8746,61.8146,-100,3,0.169964,0,20.3085,5.21729,12.0287,4.9596,3.301,7707.5,9999,9999,135.1,4.97289,1.87531,1.88151,1.88099,1.87871,1.87439,1.87451,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.443,-3.7364,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,46.7,46.9,0.15625,4.99878,2.89795,2.90161,2.99805,2.28516,34.8525,15.174,2,433.173,1363.7,30.3682,29.624,30.0004,29.4355,29.3309,-1,40,10,-999.9,400,20,99.7808,86.1761
63,1785344517,7757.5,20260729 12:01:56,12:01:56,15,1785344509,0.002077459,2.077459484,4.62686312,394.8124194,261.0293861,26.27396865,39.73992847,0.064141436,2.940052388,0.063374065,0.039676971,266.1439878,32.86142998,32.01268065,4.778511528,33.45929307,1.58321365,4.73176061,3.195297878,-91.61596323,-27.51784642,-2.121062453,144.8891157,6.034007053,2.055477774,4.62686312,408.4918342,402.0360061,-0.072127242,66.78996432,2.077459484,12.46122692,15.65190424,-0.021981385,78.43,0,0,1,0,52349.02855,1499.965806,1273.831094,0.849240088,0.17743337,6,0.5,0: Broadleaf,2,TRUE,1785344509,394.8124194,404.9296129,15.72907742,12.73901613,434.2557419,19.46551613,405.9743548,100.5552581,0.099955706,31.83907097,32.01268065,999.9,0,0,10004.44258,0,322.490129,-10.11712774,401.1218387,410.1547742,2.990060645,404.9296129,12.73901613,1.581640968,1.280974194,13.78106774,10.57564839,1499.965806,0.691996645,0.308003355,0,2.58443871,0,14849.79032,13609.24839,44.94716129,46.625,45.70529032,45.058,44.61280645,1037.971935,461.993871,0,1785344464,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-10.90306927,22.51602293,2.959784373,0,2.556523529,0.241372038,0.24138704,1,2.844837073,2.664303763,0.274495706,0,1,3,1/3,2.98439,2.76466,0.104114,0.0989407,0.0991804,0.0721679,27749.6,18530.5,31745,22397.5,38515.8,28256.5,45595.1,32771.9,1.72995,2.6759,0.135686,0,29.818,999.9,54.6,32.2,26.2238,61.4847,-100,3,0.181044,0,20.3073,5.21474,12.0282,4.9593,3.30032,7707.5,9999,9999,135.1,4.97296,1.87531,1.88149,1.88103,1.87866,1.8744,1.87446,1.87682,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.444,-3.7365,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,48.7,48.9,0.157471,4.99878,2.89795,2.90161,2.99805,2.33032,34.9674,15.1565,2,431.386,1361.28,30.5405,29.7435,30.0005,29.5236,29.4052,-1,40,10,-999.9,400,20,99.7638,86.0843
64,1785344637,7877.5,20260729 12:03:56,12:03:56,15,1785344629,0.002089816,2.089816393,4.433051494,396.1307742,263.1876936,26.49085953,39.8720949,0.06226494,2.938911735,0.061541261,0.038527607,266.1492155,33.17577225,32.27005806,4.84855992,31.94612759,1.539013236,4.817526732,3.309546684,-92.16090295,-18.00265817,-1.392103264,154.5935511,-0.398152731,2.12763383,4.433051494,400.9621911,397.6618788,-0.511281392,66.78996432,2.089816393,12.12836468,15.22918485,-0.00775961,78.43,0,0,1,0,52262.01147,1499.997742,1273.857987,0.849239936,0.177433077,6,0.5,0: Broadleaf,2,TRUE,1785344629,396.1307742,396.7879355,15.29015484,12.19387097,435.574,19.02659032,405.9902903,100.553871,0.099997645,32.15643548,32.27005806,999.9,0,0,9998.089032,0,493.0091613,-0.657155665,402.2815806,401.6859355,3.096287742,396.7879355,12.19387097,1.537485484,1.226141935,13.34609677,9.922687097,1499.997742,0.692002903,0.307997097,0,2.614370968,0,15205.68065,13609.55161,45,46.8,45.82825806,45.33435484,44.76,1038.001613,461.996129,0,1785344584,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-0.104151795,-15.24720421,2.425398409,0,2.626917647,-0.199917495,0.238370739,1,3.132458049,-0.557123624,0.081187012,0,1,3,1/3,2.98446,2.76467,0.103301,0.0965679,0.0976279,0.0702828,27772.4,18583.1,31742.7,22402.4,38579.8,28322,45591.5,32781.5,1.72973,2.67598,0.145122,0,29.9368,999.9,53.5,32.3,25.8418,61.1847,-100,3,0.18717,0,20.3082,5.21774,12.0285,4.95975,3.301,7707.5,9999,9999,135.1,4.97297,1.87531,1.88151,1.88106,1.8787,1.87439,1.87449,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.444,-3.7364,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,50.7,50.9,0.157471,4.99878,2.89795,2.90283,2.99805,2.29004,35.1055,15.139,2,431.722,1362.88,30.792,29.8483,30.0004,29.5969,29.4712,-1,40,10,-999.9,400,20,99.7563,86.1069
65,1785344757,7997.6,20260729 12:05:56,12:05:56,15,1785344749,0.001998998,1.998997578,5.108357429,364.9433,204.9601288,20.63142344,36.73543628,0.057312062,2.939200788,0.056698382,0.035491078,266.1513591,33.15377872,32.18095,4.824207596,28.81681701,1.384697877,4.805172883,3.439509719,-88.1557932,-11.07992504,-0.856134059,166.0595068,4.60372929,2.05876816,5.108357429,377.8147742,369.8982061,0.043873183,66.78996432,1.998997578,10.88232247,13.73464909,0.00796929,78.43,0,0,1,0,52278.18058,1500.001667,1273.86207,0.849240436,0.177434042,6,0.5,0: Broadleaf,2,TRUE,1785344749,364.9433,372.8564,13.75609667,10.75573333,404.3866,17.49254333,406.0403333,100.5606333,0.100034453,32.11102667,32.18095,999.9,0,0,9999.061333,0,296.6462,-7.913121667,370.0333667,376.9103667,3.000369,372.8564,10.75573333,1.383323,1.081603333,11.73593,8.06374,1500.001667,0.691985133,0.308014867,0,2.55862,0,14980.6,13609.52667,45.062,46.80786667,45.812,45.562,44.875,1037.979333,462.0223333,0,1785344704,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-7.39773975,-9.374057674,1.037778877,0,2.538714706,-0.415640956,0.232384584,1,3.1428575,-2.72338379,0.269860765,0,1,3,1/3,2.98465,2.76472,0.0983572,0.0926832,0.0920034,0.0641794,27918.1,18674.7,31735.2,22417,38813.2,28532.9,45581,32810.5,1.72913,2.67025,0.137862,0,29.9473,999.9,49.6,32.3,23.9562,61.5992,-100,3,0.201969,0,20.3085,5.21729,12.0288,4.95985,3.301,7707.5,9999,9999,135.2,4.973,1.87529,1.88153,1.88107,1.87869,1.87439,1.87448,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.444,-3.7364,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,52.7,52.9,0.157471,4.99878,2.89795,2.90283,2.99805,2.31567,35.244,15.1302,2,432.219,1357.41,30.8947,30.0039,30.0007,29.7298,29.5989,-1,40,10,-999.9,400,20,99.7329,86.1749
66,1785344877,8117.6,20260729 12:07:56,12:07:56,15,1785344869,0.001862399,1.862398774,4.946936152,366.8389355,202.0331392,20.3361323,36.92505673,0.053630878,2.939128569,0.053093088,0.033231049,266.151379,33.03323089,31.97317742,4.767838612,28.22155792,1.34417774,4.762946622,3.423660873,-82.13178594,-2.873134249,-0.221612751,180.924846,4.51944525,1.848988645,4.946936152,378.4102705,371.3009212,-0.045616343,66.78996432,1.862398774,10.66820903,13.37915576,0.001458693,78.43,0,0,1,0,52302.79102,1500.001935,1273.862284,0.849240427,0.177434024,6,0.5,0: Broadleaf,2,TRUE,1785344869,366.8389355,374.539129,13.3539871,10.65137419,406.2822258,17.09041613,405.0074516,100.5574516,0.099957294,31.95504516,31.97317742,999.9,0,0,9998.966774,0,74.00219677,-7.700192903,371.804,378.5715161,2.702627097,374.539129,10.65137419,1.342843226,1.071074194,11.28712903,7.920694516,1500.001935,0.691985645,0.308014355,0,2.751,0,14151.99032,13609.53548,44.935,46.49796774,45.687,45.23577419,44.687,1037.98,462.0219355,0,1785344824,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-7.32401375,-7.527368668,1.028478198,0,2.730817647,0.264333083,0.174457078,1,2.7085325,-0.123544841,0.038357412,0,1,3,1/3,2.983,2.76492,0.0986163,0.0931052,0.0906167,0.0644673,27903.8,18664.5,31728.6,22415.7,38864.1,28523.2,45570.5,32809.6,1.72473,2.67045,0.147291,0,29.5758,999.9,48.4,32.4,23.5098,61.5693,-100,3,0.21359,0,20.3086,5.21714,12.029,4.95985,3.301,7707.5,9999,9999,135.2,4.97299,1.87531,1.88154,1.88104,1.87874,1.87439,1.87451,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.443,-3.7365,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,54.7,54.9,0.157471,4.99878,2.89795,2.90161,2.99805,2.2998,35.2902,15.1127,2,430.518,1360.23,30.8085,30.1464,30.0005,29.8572,29.7113,-1,40,10,-999.9,400,20,99.711,86.1715
67,1785344997,8237.6,20260729 12:09:56,12:09:56,15,1785344989,0.001985,1.984999938,5.071091034,366.7153871,210.3214483,21.17039002,36.9125823,0.058283498,2.939555493,0.057649038,0.036087077,266.145853,32.83010853,31.78767742,4.717997587,28.76239964,1.35669941,4.7169201,3.361298177,-87.53849726,-0.638510217,-0.049156505,177.919689,4.840702926,1.915481914,5.071091034,378.5032176,371.4114909,-0.075612456,66.78996432,1.984999938,10.48569593,13.44083758,-0.007428909,78.43,0,0,1,0,52344.39565,1499.97129,1273.836213,0.849240396,0.177433965,6,0.5,0: Broadleaf,2,TRUE,1785344989,366.7153871,374.9187419,13.4784,10.68186452,406.1585806,17.21481935,405.4297097,100.5572903,0.100013935,31.78364839,31.78767742,999.9,0,0,10001.41226,0,140.9642258,-8.20342,371.7255806,378.9669677,2.796529032,374.9187419,10.68186452,1.355351613,1.07414,11.4271,7.96176871,1499.97129,0.691986935,0.308013065,0,2.800193548,0,14996.94194,13609.26129,44.687,46.12093548,45.437,44.883,44.44106452,1037.960323,462.0109677,0,1785344944,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-8.33823325,4.204772645,0.572338263,0,2.781841176,-0.063281894,0.224126936,1,2.78765625,0.355624053,0.102361204,0,1,3,1/3,2.98375,2.76496,0.0985959,0.0927086,0.0907934,0.0628958,27902.1,18674.4,31726.3,22418.1,38853.9,28575.5,45567.4,32814.8,1.72598,2.6664,0.145718,0,29.4198,999.9,48.1,32.5,23.4952,61.3593,-100,3,0.219698,0,20.3086,5.21684,12.029,4.9597,3.301,7707.5,9999,9999,135.2,4.97288,1.87531,1.88154,1.88102,1.87872,1.87442,1.87453,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.444,-3.7365,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,56.7,56.9,0.15625,4.99878,2.89795,2.90283,2.99805,2.323,35.3133,15.0952,2,431.749,1356.14,30.6481,30.2221,30.0005,29.9399,29.794,-1,40,10,-999.9,400,20,99.7041,86.1834
68,1785345117,8357.6,20260729 12:11:56,12:11:56,15,1785345109,0.001724553,1.724552956,4.96439118,371.5620968,197.7056481,19.89969731,37.39889743,0.050615704,2.939235055,0.050136411,0.031377941,266.1501362,33.01045576,32.02031613,4.780576867,30.02003744,1.42511783,4.747222026,3.355459037,-76.05278538,-19.59588421,-1.511346105,168.9901205,6.996599654,1.709477853,4.96439118,390.2775474,379.7398909,0.471707622,66.78996432,1.724552956,11.97732675,14.29322121,0.026715169,78.43,0,0,1,0,52315.75737,1500,1273.860174,0.849240116,0.177433424,6,0.5,0: Broadleaf,2,TRUE,1785345109,371.5620968,382.8813226,14.1587,11.65915161,411.0052903,17.89513548,404.5388065,100.5531613,0.099994006,31.89665161,32.02031613,999.9,0,0,9999.999355,0,55.90422903,-11.31925226,376.8985484,387.3985806,2.499540645,382.8813226,11.65915161,1.423701935,1.172364516,12.17237742,9.252436129,1500,0.691995387,0.308004613,0,2.700780645,0,14196.39677,13609.54516,44.679,46.062,45.425,44.70732258,44.375,1037.994194,462.0058065,0,1785345064,0,1785341596,11:13:15,1785341596,1785341584,2,1.588,0.087,-39.443,-3.736,378,11,0.32,0.08,-10.1517595,-23.95093261,2.607067142,0,2.734938235,-0.399078682,0.27825008,1,2.576033,-1.885533884,0.200105234,0,1,3,1/3,2.98272,2.76459,0.100075,0.0948981,0.0941119,0.0697186,27851.9,18612.6,31721.8,22398.2,38704.9,28335.2,45560.1,32777.7,1.72253,2.66723,0.140902,0,29.7434,999.9,50.8,32.5,24.8149,61.6593,-100,3,0.22846,0,20.3087,5.21699,12.029,4.9597,3.301,7707.5,9999,9999,135.3,4.97296,1.87531,1.88154,1.88104,1.87876,1.8744,1.87453,1.87683,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-39.443,-3.7365,-39.44328571,0,0,0,-3.73643,0,0,0,-1,-1,-1,-1,58.7,58.9,0.15625,4.99878,2.89795,2.90405,2.99805,2.31689,35.3827,15.0777,2,430.462,1359.88,30.6909,30.3191,30.0006,30.0481,29.908,-1,40,10,-999.9,400,20,99.6886,86.0944
