obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
62,1784653138,8107.6,20260721 11:58:58,11:58:58,15,1784653130,0.000295922,0.295922393,1.055414874,434.8639355,138.2510248,13.97305241,43.95176506,0.006156697,2.945081297,0.006149556,0.003844113,266.1475163,38.59324799,37.47175806,6.469054244,28.43663193,1.804530009,6.345793742,4.664524235,-13.05017752,-56.07940871,-4.547183529,192.4707466,-4.771167025,0.338244436,1.055414874,432.992865,436.4072061,-0.733512298,66.75221858,0.295922393,17.40076829,17.86380485,0.000606307,78.43,0,0,1,0,51607.86498,1499.999032,1273.858084,0.84923927,0.177431792,6,0.5,0: Broadleaf,2,TRUE,1784653130,434.8639355,427.4174516,17.85423226,17.31925806,478.0093871,22.38519032,372.5847097,100.9700968,0.100057523,37.11855806,37.47175806,999.9,0,0,9991.875484,0,210.2667419,7.446397226,442.7692903,434.9504194,0.534979258,427.4174516,17.31925806,1.802741935,1.748726452,15.8105871,15.33575484,1499.999032,0.692024323,0.307975677,0,2.501751613,0,13197.98387,13609.66129,49.129,50.798,49.98780645,49.437,48.95529032,1038.035806,461.9632258,0,1784653092,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,8.646742683,-21.40085456,2.499025049,0,2.491773529,0.116184869,0.258074888,1,0.573025171,-0.744434237,0.076125312,0,1,3,1/3,2.95127,2.7645,0.110014,0.102613,0.109466,0.0917654,27422.2,18330.4,31595,22258.4,37894.7,27460.9,45373.9,32542.7,1.6366,2.6191,0.158131,0,34.9092,999.9,54.5,37.3,34.5932,61.7477,-48.6739,3,0.466631,0,20.3076,5.21609,12.0339,4.9598,3.301,7700.8,9999,9999,120.9,4.97303,1.87547,1.88164,1.88115,1.87881,1.87454,1.87454,1.87688,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-42.946,-4.5335,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,46.4,46.5,0.155029,4.99878,2.89795,2.89795,2.99805,2.2876,40.146,14.6136,2,400.337,1356.35,35.7086,33.4909,30,33.1487,32.9821,-1,40,10,-999.9,400,20,99.285,85.5096
63,1784653258,8227.6,20260721 12:00:58,12:00:58,15,1784653250,0.000328406,0.328405783,0.93128225,411.6228387,170.2730649,17.2080946,41.59932608,0.006814745,2.946815302,0.006806002,0.004254536,266.1452264,38.61874324,37.51676774,6.484910115,28.44579139,1.808529103,6.357809062,4.676381013,-14.48269505,-57.75184971,-4.681840875,189.2288407,-3.433723773,0.340675431,0.93128225,412.1091989,414.4613455,-0.552982455,66.75221858,0.328405783,17.35656475,17.87758061,-0.000163855,78.43,0,0,1,0,51650.72409,1499.98129,1273.843461,0.849239567,0.177432364,6,0.5,0: Broadleaf,2,TRUE,1784653250,411.6228387,406.3163871,17.8952871,17.35621613,454.0469032,22.43507419,372.3950645,100.9617419,0.100012094,37.15324839,37.51676774,999.9,0,0,10002.55581,0,192.1254516,5.306508387,419.1233226,413.4930323,0.539066484,406.3163871,17.35621613,1.806739032,1.752313548,15.84521935,15.36777097,1499.98129,0.692013871,0.307986129,0,2.542758065,0,13204.42903,13609.45806,49.187,50.81606452,50,49.5,49,1038.00871,461.9725806,0,1784653212,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,5.117792195,0.021491289,0.947440089,1,2.542038235,0.057660807,0.238958138,1,0.532567073,0.122606843,0.027994818,0,2,3,2/3,2.95092,2.76433,0.106091,0.0978892,0.109507,0.0916359,27543.8,18427.2,31595.7,22258.7,37893.5,27465.2,45374.7,32543.2,1.63603,2.623,0.160992,0,34.9162,999.9,54.3,37.4,34.6564,61.6877,-20.0521,3,0.466425,0,20.3077,5.21639,12.0339,4.9598,3.301,7700.8,9999,9999,121,4.973,1.87546,1.88163,1.88112,1.87881,1.87455,1.87454,1.87684,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-42.272,-4.536,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,48.4,48.5,0.155029,4.99878,2.89795,2.89795,2.99805,2.28638,40.222,14.5873,2,400.004,1362.1,35.7428,33.4852,30,33.1458,32.9792,-1,40,10,-999.9,400,20,99.2869,85.5109
64,1784653378,8347.6,20260721 12:02:58,12:02:58,15,1784653370,0.000302932,0.302932404,1.099614522,410.1817097,110.4984305,11.16741032,41.45459293,0.006298267,2.945960262,0.006290796,0.003932418,266.1480287,38.67041972,37.57736452,6.50631023,28.87902792,1.84056011,6.373345098,4.66575012,-13.359319,-60.24858847,-4.888153514,187.6519677,3.219639965,0.324491206,1.099614522,422.3813294,419.8268061,0.107160735,66.75221858,0.302932404,17.62543115,18.17091939,-0.008060632,78.43,0,0,1,0,51619.25098,1499.995806,1273.855906,0.849239645,0.177432515,6,0.5,0: Broadleaf,2,TRUE,1784653370,410.1817097,415.5820968,18.21183226,17.69868065,452.5607742,22.8211,372.5,100.9639677,0.100004516,37.19801935,37.57736452,999.9,0,0,9997.475806,0,177.3337419,-5.400351613,417.7904516,423.0698387,0.513141065,415.5820968,17.69868065,1.83873871,1.786929355,16.12004839,15.67276129,1499.995806,0.692011226,0.307988774,0,2.592129032,0,13029.73871,13609.57419,49.19106452,50.875,50.026,49.562,49.062,1038.014839,461.9809677,0,1784653332,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,-8.679652683,46.01034878,5.561756223,0,2.534308824,0.23552789,0.211084682,1,0.449027195,1.106443568,0.116779768,0,1,3,1/3,2.95114,2.76425,0.107089,0.0998671,0.110721,0.0925452,27512,18384.2,31594.7,22255.7,37840.8,27433.8,45373.3,32538.5,1.63595,2.6197,0.164106,0,34.9491,999.9,54.7,37.5,35.1035,61.6877,8.67388,3,0.469606,0,20.3077,5.2119,12.0339,4.9597,3.301,7700.8,9999,9999,121,4.97307,1.87546,1.88166,1.88113,1.87881,1.87455,1.87454,1.87689,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-42.443,-4.5995,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,50.4,50.5,0.155029,4.99878,2.89795,2.89673,2.99805,2.26929,40.2982,14.5698,2,400.096,1357.74,35.7975,33.5179,30.0003,33.1705,33.0043,-1,40,10,-999.9,400,20,99.2838,85.4989
65,1784653498,8467.6,20260721 12:04:58,12:04:58,15,1784653490,0.000243237,0.243236525,2.663631693,426.4389355,-409.8015414,-41.41624462,43.09768872,0.005104469,2.94545625,0.00509956,0.003187666,266.1497263,38.54927875,37.37399355,6.434729938,28.6259575,1.810864839,6.325953775,4.623865099,-10.72673074,-49.67787197,-4.024583213,201.7205403,8.936451654,0.217288414,2.663631693,462.0639371,444.0913152,1.935836035,66.75221858,0.243236525,17.64373896,17.96626788,0.007603931,78.43,0,0,1,0,51627.8508,1500.002581,1273.861916,0.849239816,0.177432846,6,0.5,0: Broadleaf,2,TRUE,1784653490,426.4389355,441.0029032,17.91797419,17.57376774,469.3240323,22.46268065,371.9774194,100.964129,0.100021377,37.06115161,37.37399355,999.9,0,0,9994.596129,0,132.5089677,-14.56413452,434.2193226,448.8920968,0.344191581,441.0029032,17.57376774,1.809072258,1.774321935,15.86538387,15.56234194,1500.002581,0.692005742,0.307994258,0,2.507219355,0,12807.28387,13609.62258,49.125,50.81606452,50.024,49.36280645,48.94106452,1038.010968,461.9916129,0,1784653452,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,-12.04331976,-41.72371359,7.041734705,0,2.486488235,-0.334768534,0.212872034,1,0.359292317,-0.26667184,0.03918122,0,1,3,1/3,2.95039,2.76443,0.111429,0.10451,0.109881,0.0923014,27376,18288.6,31592.3,22254.9,37873.7,27440.5,45369.6,32537.7,1.63422,2.6174,0.162803,0,34.7508,999.9,54.2,37.5,34.7811,61.6277,40.6851,3,0.474685,0,20.3076,5.21624,12.0338,4.95985,3.301,7700.8,9999,9999,121,4.97301,1.87546,1.88162,1.88112,1.87881,1.87454,1.87454,1.87687,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.195,-4.5559,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,52.4,52.5,0.155029,4.99878,2.89795,2.89673,2.99805,2.31201,40.3491,14.5611,2,399.353,1355.05,35.7267,33.557,30.0003,33.2091,33.038,-1,40,10,-999.9,400,20,99.276,85.4964
66,1784653618,8587.6,20260721 12:06:58,12:06:58,15,1784653610,0.00027519,0.275190067,1.03272278,404.3787419,96.21965033,9.724378414,40.8682831,0.005724943,2.946082637,0.00571877,0.003574785,266.1465221,38.59035105,37.4519,6.462069411,28.33830867,1.797529594,6.343108246,4.664539817,-12.13588195,-54.1771549,-4.390860294,195.4426249,-1.405318004,0.34285688,1.03272278,408.6670744,408.9674061,-0.284086874,66.74627743,0.275190067,17.32182104,17.76243515,-0.000539644,78.43,0,0,1,0,51637.2232,1499.987419,1273.848774,0.849239639,0.177432503,6,0.5,0: Broadleaf,2,TRUE,1784653610,404.3787419,402.3348387,17.7859871,17.24259355,446.5755484,22.30233548,371.8397097,100.9643871,0.099983648,37.11079677,37.4519,999.9,0,0,9998.129677,0,132.3214516,2.043881903,411.7014194,409.394,0.543386839,402.3348387,17.24259355,1.79575129,1.740888065,15.74986129,15.26580968,1499.987419,0.692012581,0.307987419,0,2.553477419,0,12814.47097,13609.5,49.187,50.75,50.024,49.37093548,48.99187097,1038.009355,461.9780645,0,1784653572,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,0.142419475,18.67331789,4.354823214,0,2.545785294,-0.04893048,0.176545648,1,0.521533775,0.05785845,0.083463494,1,2,3,2/3,2.94986,2.76438,0.10514,0.0985245,0.109012,0.0917165,27569,18411.8,31591.5,22256.1,37909.4,27459.3,45368.2,32539.3,1.6327,2.62135,0.164695,0,34.8079,999.9,53.6,37.6,34.5853,61.7477,79.3069,3,0.477683,0,20.3076,5.21429,12.0339,4.95955,3.301,7700.8,9999,9999,121.1,4.97306,1.87546,1.88164,1.88113,1.8788,1.87454,1.87454,1.8769,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-42.113,-4.5116,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,54.4,54.5,0.155029,4.99878,2.89795,2.89795,2.99805,2.29492,40.3745,14.5348,2,398.683,1361.51,35.7284,33.5927,30.0002,33.2407,33.0676,-1,40,10,-999.9,400,20,99.2731,85.5008
67,1784653738,8707.6,20260721 12:08:58,12:08:58,15,1784653730,0.000264288,0.264288314,1.063058756,444.0707097,112.8753807,11.40800102,44.88099246,0.005496042,2.94598202,0.005490352,0.003431981,266.1537643,38.62926623,37.51116774,6.482935529,28.5993468,1.817658755,6.355595349,4.665276774,-11.65511467,-57.8605287,-4.691706218,191.9464147,1.781428165,0.26220897,1.063058756,455.8023775,453.1352485,0.130897844,66.74627743,0.264288314,17.58495896,18.00302364,0.000115021,78.43,0,0,1,0,51628.44454,1500.024839,1273.880865,0.849239847,0.177432905,6,0.5,0: Broadleaf,2,TRUE,1784653730,444.0707097,447.1348387,17.98465161,17.56892581,487.4991935,22.54382903,371.6294194,100.9671613,0.100059494,37.14686129,37.51116774,999.9,0,0,9997.283226,0,158.6779677,-3.064298677,452.2033226,455.1312903,0.415727387,447.1348387,17.56892581,1.815860645,1.773885484,15.9239871,15.55854194,1500.024839,0.692004871,0.307995129,0,2.445458065,0,12867.23548,13609.82258,49.187,50.82419355,50.044,49.437,49,1038.024839,462,0,1784653692,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,-5.376532659,32.0338158,3.563248226,0,2.47975,-0.09840947,0.236272356,1,0.410885488,-0.006853631,0.015164295,1,2,3,2/3,2.95019,2.76451,0.112907,0.105167,0.110013,0.0922765,27329.5,18275.3,31591.4,22255.2,37866.5,27441.4,45367.6,32538,1.6334,2.61488,0.163965,0,34.8607,999.9,53.8,37.7,34.9002,61.6877,96.9231,3,0.477569,0,20.3077,5.21624,12.0339,4.95975,3.301,7700.8,9999,9999,121.1,4.97303,1.87546,1.8816,1.88113,1.87881,1.87454,1.87454,1.8769,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.454,-4.5634,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,56.4,56.5,0.155029,4.99878,2.89795,2.89673,2.99805,2.30591,40.4,14.5173,2,399.164,1352.3,35.7689,33.6082,30,33.2586,33.0852,-1,40,10,-999.9,400,20,99.2723,85.4974
68,1784653858,8827.6,20260721 12:10:58,12:10:58,15,1784653850,0.000289109,0.289109012,1.173917195,416.6701613,84.42241861,8.532643678,42.11319785,0.006007859,2.946993643,0.006001063,0.003751274,266.1487279,38.65532811,37.5306,6.489789672,28.5966411,1.820756717,6.367029998,4.669032954,-12.74970741,-55.72939,-4.518492687,193.1511378,1.186444847,0.213387281,1.173917195,426.5744919,424.0427455,0.085456169,66.74627743,0.289109012,17.64900063,18.06419515,0.005257229,78.43,0,0,1,0,51651.50884,1499.992581,1273.853826,0.849240084,0.177433363,6,0.5,0: Broadleaf,2,TRUE,1784653850,416.6701613,418.7306129,18.01466129,17.67612581,459.252,22.5804129,371.3817742,100.970871,0.099956177,37.17983226,37.5306,999.9,0,0,10002.66516,0,122.3558387,-2.060387887,424.3140323,426.2653548,0.338545097,418.7306129,17.67612581,1.818956452,1.784773548,15.95061613,15.65406452,1499.992581,0.691997419,0.308002581,0,2.443832258,0,12744.77742,13609.4871,49.125,50.82622581,50,49.375,48.937,1037.990645,462.0019355,0,1784653812,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,-2.544861817,-8.427397317,3.041398736,0,2.459223529,0.148831174,0.237918849,1,0.317688146,0.580399108,0.06045615,0,1,3,1/3,2.94969,2.76431,0.107863,0.10222,0.110275,0.0925965,27486.4,18335.6,31593.1,22255.3,37857.7,27431.7,45370.6,32538,1.6325,2.6177,0.163384,0,34.8974,999.9,53.8,37.7,34.898,61.5377,96.9231,3,0.477048,0,20.3078,5.21609,12.0339,4.95965,3.301,7700.8,9999,9999,121.1,4.97303,1.87546,1.88162,1.88112,1.87881,1.87454,1.87454,1.87685,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-42.58,-4.5768,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,58.4,58.5,0.155029,4.99878,2.89795,2.89673,2.99805,2.29126,40.4255,14.4998,2,398.706,1356.78,35.7846,33.6053,30.0002,33.2656,33.0993,-1,40,10,-999.9,400,20,99.2783,85.4976
69,1784653978,8947.6,20260721 12:12:58,12:12:58,15,1784653970,0.000295977,0.295976734,1.248432109,444.8104839,99.45279098,10.05213108,44.95895234,0.006163109,2.948025498,0.00615596,0.003848117,266.1500438,38.62461896,37.4946129,6.477101266,28.57982002,1.816859925,6.357142642,4.660241341,-13.05257396,-54.5599745,-4.420750762,194.1167445,3.112231392,0.283375539,1.248432109,455.7758004,453.8954364,-0.025034405,66.74627743,0.295976734,17.51527033,17.98545636,3.31726E-05,78.43,0,0,1,0,51685.38389,1500.002581,1273.862081,0.849239926,0.177433057,6,0.5,0: Broadleaf,2,TRUE,1784653970,444.8104839,450.0520645,17.97547097,17.52503548,488.2613871,22.53263871,370.6835806,100.9743871,0.100011932,37.15132581,37.4946129,999.9,0,0,10008.18323,0,108.0818581,-5.241629452,452.9525806,458.079871,0.450432419,450.0520645,17.52503548,1.815062903,1.769581613,15.91710645,15.52064194,1500.002581,0.692002419,0.307997581,0,2.478329032,0,12682.84194,13609.60968,49.07825806,50.875,50,49.3506129,48.937,1038.005484,461.9970968,0,1784653932,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,-4.45546449,1.484971144,3.30547872,0,2.506029412,-0.378456841,0.222860738,1,0.453015537,-0.007656481,0.021594949,1,2,3,2/3,2.94937,2.7644,0.113086,0.107534,0.109936,0.0921576,27324.4,18227.8,31592,22256.3,37871,27446.6,45369.1,32539.9,1.6318,2.61905,0.167049,0,34.7967,999.9,53.5,37.8,34.8929,61.6577,96.9231,3,0.478681,0,20.3078,5.21205,12.0338,4.95965,3.301,7700.8,9999,9999,121.2,4.97306,1.87547,1.88168,1.88113,1.87881,1.87456,1.87454,1.87691,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.484,-4.5593,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,60.4,60.5,0.155029,4.99878,2.89795,2.89673,2.99805,2.30591,40.451,14.4735,2,398.428,1359.18,35.7942,33.6234,30,33.2854,33.1176,-1,40,10,-999.9,400,20,99.275,85.5021
70,1784654098,9067.6,20260721 12:14:58,12:14:58,15,1784654090,0.00036146,0.361460458,0.917402305,428.7276452,207.8206267,21.00521179,43.33311437,0.007486902,2.947251935,0.007476352,0.004673667,266.1506192,38.66959766,37.56029355,6.500275323,28.44947902,1.814646956,6.378489231,4.685628368,-15.94040619,-55.21044259,-4.477380732,190.5223897,5.763831328,0.346767029,0.917402305,448.0756101,441.8898,0.66406064,66.74627743,0.361460458,17.35643128,17.9329097,-0.00028009,78.43,0,0,1,0,51653.34728,1500.005484,1273.864577,0.849239947,0.177433097,6,0.5,0: Broadleaf,2,TRUE,1784654090,428.7276452,438.2908387,17.95369032,17.40288065,471.683871,22.50613226,370.9534839,100.9737742,0.099984068,37.21282258,37.56029355,999.9,0,0,10003.84581,0,122.0079032,-9.563042903,436.5656452,446.0534194,0.550817806,438.2908387,17.40288065,1.812852258,1.757233548,15.89804839,15.41144516,1500.005484,0.692001581,0.307998419,0,2.560829032,0,12848.07097,13609.64194,49.10874194,50.875,50,49.429,48.937,1038.006452,461.9990323,0,1784654052,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,-9.26756439,2.881710732,4.216630837,0,2.538726471,-0.246360578,0.213446247,1,0.521664878,0.540770864,0.059482533,0,1,3,1/3,2.94919,2.76437,0.110984,0.104654,0.109705,0.0913493,27390.2,18289,31593.2,22259.2,37882.3,27474.7,45370.8,32544.3,1.63172,2.61758,0.167124,0,34.8773,999.9,53,37.8,34.5645,61.5378,96.9231,3,0.478176,0,20.3079,5.21579,12.0339,4.95955,3.301,7700.8,9999,9999,121.2,4.97309,1.8755,1.88171,1.88113,1.87881,1.87454,1.87454,1.87695,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-43.119,-4.5474,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,62.4,62.5,0.155029,4.99878,2.89795,2.89551,2.99805,2.2876,40.4765,14.4385,2,398.386,1357.07,35.8249,33.6234,30.0001,33.2854,33.1206,-1,40,10,-999.9,400,20,99.2787,85.5134
71,1784654218,9187.6,20260721 12:16:58,12:16:58,15,1784654210,0.00034588,0.34588025,0.894853895,432.9858065,207.7389248,20.99713287,43.76387584,0.007151777,2.945815337,0.007142145,0.004464705,266.1503567,38.69498513,37.59700968,6.51326118,28.50428549,1.820200012,6.3857065,4.693061169,-15.25331901,-57.71893239,-4.684394369,188.493711,-1.567864114,0.354440378,0.894853895,435.2723291,437.8557515,-0.576045356,66.74627743,0.34588025,17.41782562,17.97487212,-0.000905,78.43,0,0,1,0,51609.47832,1500.002903,1273.862487,0.849240014,0.177433228,6,0.5,0: Broadleaf,2,TRUE,1784654210,432.9858065,430.6973871,18.00847742,17.44533871,476.0735806,22.57285806,370.8401935,100.9745806,0.100039332,37.23357419,37.59700968,999.9,0,0,9995.601613,0,109.6310968,2.288432248,440.9262581,438.3445484,0.56313129,430.6973871,17.44533871,1.818397742,1.761535806,15.94583226,15.44957097,1500.002903,0.691999452,0.308000548,0,2.526619355,0,12691.23226,13609.5871,49.165,50.879,50.062,49.437,49,1038.00129,462.0016129,0,1784654172,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,0.993123493,35.02849552,4.229904522,0,2.51705,-0.048627958,0.226502582,1,0.53171915,0.459588068,0.061315922,0,1,3,1/3,2.94913,2.76434,0.110197,0.101661,0.109885,0.0915711,27414.7,18349.9,31593.4,22258.9,37874.8,27467.4,45371,32543.6,1.6316,2.616,0.164196,0,34.9514,999.9,53,37.9,34.7515,61.7778,96.9231,3,0.478831,0,20.3076,5.21549,12.0338,4.95945,3.301,7700.8,9999,9999,121.2,4.97307,1.87547,1.88167,1.88114,1.87881,1.87454,1.87454,1.87687,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-42.983,-4.5566,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,64.4,64.5,0.155029,4.99878,2.89795,2.89551,2.99805,2.29492,40.502,14.421,2,398.349,1354.84,35.8578,33.6263,30.0001,33.2913,33.1265,-1,40,10,-999.9,400,20,99.2793,85.5119
72,1784654338,9307.6,20260721 12:18:58,12:18:58,15,1784654330,0.00026728,0.267280293,0.605902707,415.5652258,215.9975269,21.83134422,42.00208967,0.005539351,2.945977226,0.005533571,0.003459001,266.149266,38.62728466,37.4854,6.473856426,28.18997127,1.791524224,6.355182867,4.682332202,-11.7870609,-53.95696219,-4.37461662,196.0306263,-8.404161497,0.365406091,0.605902707,405.0033917,412.9788303,-1.272866018,66.74627743,0.267280293,17.2818572,17.70508909,0.000226741,78.43,0,0,1,0,51628.61273,1499.995484,1273.856303,0.849240092,0.177433378,6,0.5,0: Broadleaf,2,TRUE,1784654330,415.5652258,402.2033226,17.72519355,17.14402581,458.1120968,22.22861935,370.56,100.9721935,0.100001761,37.14567097,37.4854,999.9,0,0,9996.757742,0,104.4445419,13.36191323,423.0643226,409.2185484,0.581175742,402.2033226,17.14402581,1.789752581,1.731070323,15.69754839,15.1776,1499.995484,0.691997,0.308003,0,2.467848387,0,12706.63871,13609.51935,49.183,50.875,50.062,49.383,49,1037.992258,462.0032258,0,1784654292,0,1784650356,11:12:35,1784650356,1784650347,3,-0.091,0.025,-43.394,-4.345,443,17,0.18,0.01,13.5080145,-9.433523302,1.900374062,0,2.510320588,-0.282311692,0.259851094,1,0.653767525,-1.602835103,0.15733887,0,1,3,1/3,2.94868,2.76436,0.105768,0.0969687,0.108773,0.0917941,27551.4,18445.9,31593.8,22259,37922.5,27460.1,45371.5,32543.1,1.63078,2.6153,0.16477,0,34.8254,999.9,52.5,37.9,34.4262,61.6578,96.9231,3,0.479337,0,20.3077,5.21489,12.0339,4.95945,3.301,7700.8,9999,9999,121.3,4.97302,1.87546,1.88165,1.88114,1.87881,1.87454,1.87454,1.8769,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-42.222,-4.4998,-26.56035854,-0.03980678,1.13121E-05,-1.30028E-09,-1.231787526,-0.229565736,0.008659861,-0.000222848,3,2129,1,23,66.4,66.5,0.155029,4.99878,2.89795,2.89551,2.99805,2.30713,40.5275,14.4122,2,397.927,1353.93,35.8186,33.6324,30.0002,33.2973,33.1324,-1,40,10,-999.9,400,20,99.2803,85.5112
