obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
58,1786465543,7544,20260811 12:25:42,12:25:42,15,1786465535,0.000558511,0.55851092,1.39221569,412.9845484,297.7461686,30.32324909,42.05942729,0.022159933,3.13008007,0.022073143,0.013803484,261.4496336,34.8198978,33.95565484,5.329807896,54.937913,2.856478772,5.199467209,2.473329124,-24.63033156,-74.75738545,-5.50930077,156.5526158,-1.101604202,0.589110182,1.39221569,420.955239,421.4946364,-0.402965157,92.63956449,0.55851092,26.66729044,28.02262364,-0.005132641,97.08786984,2,1,1,0,52630.55824,1499.998065,1273.858307,0.849239967,0.174299981,9,0.5,0: Broadleaf,2,TRUE,1786465535,412.9845484,410.9254516,28.04797097,26.67432903,415.2695484,27.76797097,375.1546452,101.7426129,0.100004339,33.51264516,33.95565484,999.9,0,0,9995.056452,714.2572581,0.218638,2.075885968,424.9301613,422.1872581,1.397959032,410.9254516,26.67432903,2.856149355,2.713917742,23.21223226,22.36950968,1499.998065,0.692000161,0.307999806,34.45564516,28282.50645,1786465565,12:26:04,1786465560,1786465565,60,-0.037,-0.024,-2.285,0.28,405,25,0.28,0.04,-0.166993125,29.36743017,3.965502134,0,1.33432525,0.986897448,0.105578851,0,0,2,0/2,2.62923,2.71261,0.0956656,0.0943209,0.130428,0.125127,25097.6,24821.1,25269.8,25212.9,30373.5,30075.1,38827.6,37959.2,1.6309,2.03317,0.0688918,0,32.8345,999.9,51.8,36.8,31.7506,62.423,19.1066,1,0.555988,0,20.4181,5.21594,11.986,4.9678,3.295,9113.3,9999,9999,255.2,4.97,1.87549,1.87149,1.87469,1.87445,1.87242,1.87378,1.87496,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.285,0.28,-1.226054547,-0.002774575,7.27494E-07,-2.16226E-10,0.30431,0,0,0,23,2146,2,22,1.6,1.7,0.155029,4.99756,1.49902,2.26929,1.4978,2.28149,39.5666,14.6486,3,344.524,630.568,33.2875,34.1737,30.0007,34.0036,34.0207,-1,40,10,-999.9,400,20,99.7939,106.061
59,1786465663,7664,20260811 12:27:42,12:27:42,15,1786465655,0.000591169,0.591168502,1.89673387,425.2394516,275.2535459,28.0329773,43.30817194,0.022519242,3.132697311,0.022429695,0.014026575,261.4494649,34.90786098,34.06155806,5.361383881,53.26314313,2.784474318,5.227769438,2.576909563,-26.07053096,-76.32192561,-5.625480125,153.4315282,1.663239589,0.707682732,1.89673387,446.5656021,438.1032909,0.384923642,92.64114629,0.591168502,25.61588723,27.21203515,-0.020947872,97.19727165,2,1,1,0,52674.31467,1499.996452,1273.856982,0.849239997,0.174300056,9,0.5,0: Broadleaf,2,TRUE,1786465655,425.2394516,429.9515484,27.34052903,25.6892,427.5724516,27.04652903,375.1529032,101.7442258,0.099974613,33.60965484,34.06155806,999.9,0,0,10006.85645,714.3553871,0.218638,-4.711901742,437.1865484,441.2879032,1.637364194,429.9515484,25.6892,2.780322903,2.613730323,22.76765806,21.75250323,1499.996452,0.691999161,0.308000806,35,28282.46774,1786465692,12:28:11,1786465692,1786465684,61,0.008,0.014,-2.333,0.294,432,26,1.22,0.14,-7.8432141,27.46705734,6.484275195,0,1.6050335,0.439596248,0.092308394,0,0,2,0/2,2.62881,2.71263,0.09861,0.0991191,0.127832,0.123132,25009.1,24682.4,25263.5,25206,30457.7,30136.7,38817.9,37949.3,1.63005,2.03153,0.0707321,0,32.9188,999.9,50.3,36.8,30.8311,62.033,18.4175,1,0.5664,0,20.4172,5.21579,11.9858,4.9677,3.295,9113.3,9999,9999,255.2,4.97,1.87549,1.87149,1.87469,1.8744,1.87244,1.87378,1.87496,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.333,0.294,-1.262617201,-0.002774575,7.27494E-07,-2.16226E-10,0.280035,0,0,0,23,2146,2,22,1.7,1.6,0.153809,4.99756,1.49902,2.26929,1.4978,2.35352,39.6167,14.6311,3,344.692,630.321,33.4002,34.3101,30.0004,34.1251,34.1346,-1,40,10,-999.9,400,20,99.7689,106.033
60,1786465783,7784,20260811 12:29:42,12:29:42,15,1786465775,0.00062206,0.622060415,1.202797438,417.4654194,318.5334394,32.44103462,42.51676102,0.023236425,3.132474821,0.02314109,0.014471714,261.4496714,34.99478102,34.15978387,5.390816057,52.56808243,2.762687908,5.255447375,2.628128149,-27.4328643,-76.95769664,-5.678088357,151.3810221,0.346484078,0.648457927,1.202797438,431.4441333,428.2340303,0.025250658,92.64004063,0.622060415,25.63339992,27.09478121,-0.00091641,97.11677278,2,1,1,0,52652.98262,1499.999032,1273.858963,0.849239857,0.174299893,9,0.5,0: Broadleaf,2,TRUE,1786465775,417.4654194,418.9460968,27.1264,25.61291613,419.8014194,26.8194,375.1482581,101.745,0.099988948,33.70408387,34.15978387,999.9,0,0,10005.76355,714.9385484,0.218638,-1.452227355,429.1294194,429.9587097,1.50089129,418.9460968,25.61291613,2.758692581,2.605986129,22.63897419,21.70399677,1499.999032,0.692001032,0.307998839,35,28282.52258,1786465819,12:30:18,1786465819,1786465805,62,-0.023,0.013,-2.336,0.307,420,26,0.9,0.09,-2.4828297,5.837995857,3.02569574,0,1.50958725,-0.167475084,0.041264238,0,0,2,0/2,2.62896,2.71254,0.0968531,0.0958076,0.12738,0.122434,25055,24770.1,25261,25203.2,30470.8,30157.4,38814.1,37945.4,1.62967,2.0307,0.0731945,0,32.9938,999.9,49.6,36.9,30.5659,62.393,18.4415,1,0.571301,0,20.4164,5.21579,11.986,4.9678,3.295,9113.3,9999,9999,255.2,4.96999,1.87552,1.87149,1.87469,1.87446,1.87243,1.87378,1.87497,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.336,0.307,-1.254901953,-0.002774575,7.27494E-07,-2.16226E-10,0.294415,0,0,0,23,2146,2,22,1.5,1.6,0.155029,4.99756,1.4978,2.26929,1.4978,2.4231,39.6669,14.6224,3,344.871,630.381,33.5072,34.384,30.0003,34.2009,34.2098,-1,40,10,-999.9,400,20,99.7592,106.022
61,1786465903,7904,20260811 12:31:42,12:31:42,15,1786465895,0.000571427,0.571426634,1.194353785,412.4948065,310.0547519,31.57640883,42.00904701,0.021951859,3.129628325,0.021866675,0.013674298,261.4487993,35.09688242,34.22729032,5.411124914,54.10913277,2.85781774,5.281581119,2.553307174,-25.19991455,-73.30100801,-5.417344669,157.5305321,1.693997557,0.568169269,1.194353785,430.0905446,425.5730545,0.159827781,92.64010666,0.571426634,26.73054948,28.06127333,0.000161326,97.12172654,2,1,1,0,52572.04908,1499.992903,1273.853988,0.84924001,0.174300024,9,0.5,0: Broadleaf,2,TRUE,1786465895,412.4948065,417.1209677,28.06145484,26.73666129,414.8028065,27.74245484,375.1550968,101.7413871,0.1000091,33.79284839,34.22729032,999.9,0,0,9993.113226,715.3235161,0.218638,-4.637423416,424.3873871,428.5797097,1.312930968,417.1209677,26.73666129,2.853802258,2.720223548,23.19863226,22.40778065,1499.992903,0.691999677,0.308000323,35,28282.39032,1786465936,12:32:15,1786465936,1786465921,63,0.019,0.012,-2.308,0.319,413,27,0.49,0.05,-3.217539673,-33.17580311,4.3289993,0,1.25220725,0.881724315,0.100697796,0,0,2,0/2,2.62873,2.71256,0.0963643,0.0961414,0.130488,0.126196,25064.8,24756.9,25257.5,25199.2,30358,30023.5,38808.5,37939.5,1.62932,2.02892,0.0741594,0,33.0264,999.9,51.1,36.9,31.4931,62.393,19.1386,1,0.576641,0,20.4162,5.21579,11.986,4.96765,3.29503,9113.3,9999,9999,255.3,4.97,1.87547,1.87149,1.87469,1.87449,1.87242,1.87378,1.87496,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.308,0.319,-1.278065251,-0.002774575,7.27494E-07,-2.16226E-10,0.307135,0,0,0,23,2146,2,22,1.4,1.6,0.155029,4.99756,1.4978,2.26929,1.4978,2.36328,39.692,14.5873,3,345.022,629.586,33.5901,34.4417,30.0003,34.2682,34.2806,-1,40,10,-999.9,400,20,99.7449,106.005
62,1786466023,8024,20260811 12:33:42,12:33:42,15,1786466015,0.000617097,0.617096512,1.399461647,404.5903871,294.8572671,30.02732262,41.20219318,0.023636635,3.129885299,0.023537914,0.014720032,261.4503031,35.0662917,34.16652258,5.39284037,53.65516951,2.830771522,5.275859806,2.562068848,-27.21395617,-66.32670116,-4.89958281,163.0100629,0.441496712,0.698256955,1.399461647,416.8152813,414.8304667,-0.148575903,92.64043091,0.617096512,26.00018663,27.68198909,-0.023472314,97.14301227,2,1,1,0,52581.20171,1500.001613,1273.861492,0.849240081,0.174300015,9,0.5,0: Broadleaf,2,TRUE,1786466015,404.5903871,406.3273226,27.79713548,26.16853548,406.8783871,27.49813548,375.1459355,101.7368065,0.100000584,33.77344839,34.16652258,999.9,0,0,9994.737097,716.1039677,0.218638,-1.731317294,416.1728065,417.2460323,1.648736129,406.3273226,26.16853548,2.830039032,2.662301613,23.06031613,22.05398387,1500.001613,0.692000097,0.308,35,28282.57419,1786466061,12:34:21,1786466051,1786466061,64,0.016,-0.021,-2.288,0.299,413,26,0.84,0.28,-0.826862853,-14.48519503,1.472312594,0,1.564642,1.666178612,0.174166608,0,0,2,0/2,2.62854,2.71257,0.0945007,0.0949098,0.129158,0.124131,25113.8,24787.2,25254.9,25195.9,30401.6,30090.5,38804.8,37934.4,1.62847,2.02875,0.0767708,0,32.9094,999.9,50.4,36.9,31.0647,61.943,18.9744,1,0.581164,0,20.4155,5.21609,11.986,4.9677,3.295,9113.3,9999,9999,255.3,4.97002,1.87548,1.87149,1.87469,1.87448,1.87241,1.87378,1.87498,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.288,0.299,-1.259332991,-0.002774575,7.27494E-07,-2.16226E-10,0.319135,0,0,0,23,2146,2,22,1.4,1.7,0.153809,4.99756,1.49902,2.26929,1.4978,2.30347,39.7171,14.5261,3,344.862,629.945,33.6131,34.4965,30.0001,34.3218,34.3308,-1,40,10,-999.9,400,20,99.7351,105.991
63,1786466142,8143.6,20260811 12:35:42,12:35:42,15,1786466135,0.00064756,0.647560332,0.970685655,404.1235,325.008155,33.0960012,41.15241921,0.024495985,3.130101898,0.02438998,0.015253223,261.4500205,34.9639391,34.03382,5.353097848,52.53708333,2.75711455,5.247939883,2.595983299,-28.55741062,-59.95801902,-4.42389407,168.5106968,1.754274047,0.735748289,0.970685655,418.6297642,416.4515818,-0.021445969,92.63403789,0.647560332,25.47090549,26.99318242,-0.001033939,96.83632062,2,1,1,0,52602.35774,1500.000333,1273.860229,0.849239964,0.174299975,9,0.5,0: Broadleaf,2,TRUE,1786466135,404.1235,409.0455333,27.07531667,25.35796667,406.4425,26.77631667,375.1389667,101.7313,0.099994663,33.67851333,34.03382,999.9,0,0,9996.267667,716.6738333,0.218638,-4.8684491,415.4246333,419.6884,1.716898667,409.0455333,25.35796667,2.754361667,2.579699667,22.61302333,21.53815333,1500.000333,0.692000233,0.307999733,34,28282.55667,1786466183,12:36:22,1786466167,1786466061,65,-0.056,-0.021,-2.319,0.299,403,26,0.33,0.28,-3.70622951,-19.6749903,3.993376625,0,1.818225,-1.995282552,0.212998034,0,0,2,0/2,2.62891,2.71262,0.0948205,0.0943311,0.126984,0.121642,25106.6,24804.8,25256.5,25197.7,30479.2,30178.2,38806.9,37937.2,1.62938,2.02945,0.0842474,0,32.6778,999.9,49.1,36.9,30.2645,61.6675,18.762,1,0.578087,0,20.4161,5.21609,11.986,4.9676,3.295,9113.3,9999,9999,255.3,4.97,1.87551,1.87149,1.87469,1.87451,1.87244,1.87378,1.87498,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.319,0.299,-1.243326623,-0.002774575,7.27494E-07,-2.16226E-10,0.298547619,0,0,0,23,2146,2,22,1.5,1.4,0.153809,4.99756,1.4978,2.26929,1.4978,2.44141,39.692,14.5436,3,345.284,630.537,33.5461,34.4777,29.9999,34.3176,34.3302,-1,40,10,-999.9,400,20,99.7409,105.999
64,1786466263,8264.1,20260811 12:37:42,12:37:42,15,1786466255,0.000563364,0.563363833,1.276658752,435.0464194,324.7714187,33.07183696,44.30126367,0.021699959,3.129189711,0.021616704,0.013517893,261.4497497,35.02382231,34.11031935,5.3759771,53.78967736,2.829022216,5.259414732,2.546954884,-24.84434505,-66.25482005,-4.892680579,165.457904,3.683136808,0.484235177,1.276658752,446.6821287,448.3324242,-0.487172604,92.63904147,0.563363833,26.69537742,27.87100909,0.013397377,97.0595564,2,1,1,0,52574.61938,1499.998065,1273.858353,0.849239998,0.174300058,9,0.5,0: Broadleaf,2,TRUE,1786466255,435.0464194,444.3876452,27.78150968,26.65210323,437.3554194,27.45750968,375.1564839,101.7310968,0.100022148,33.71758387,34.11031935,999.9,0,0,9992.120323,716.2742581,0.218638,-9.424074903,447.3812903,456.5553871,1.103946129,444.3876452,26.65210323,2.823651935,2.711346774,23.02296452,22.35400323,1499.998065,0.691999129,0.308000839,34.08737097,28282.48387,1786466281,12:38:00,1786466279,1786466281,66,0.063,0.026,-2.309,0.324,427,27,1.58,0.06,-10.5131086,62.60001992,9.605609131,0,1.09474375,0.190703077,0.025801866,0,0,2,0/2,2.62869,2.71256,0.100197,0.0997208,0.129895,0.126297,24959,24658.6,25258,25199,30379.6,30019.9,38809.2,37938.9,1.62962,2.02865,0.086613,0,32.7106,999.9,50.3,37,31.1747,62.4203,19.0745,1,0.574431,0,20.4165,5.21654,11.986,4.9677,3.295,9113.3,9999,9999,255.4,4.97,1.87547,1.87149,1.87469,1.87451,1.87244,1.87378,1.87499,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.309,0.324,-1.299427003,-0.002774575,7.27494E-07,-2.16226E-10,0.298547619,0,0,0,23,2146,2,22,1.6,3.4,0.153809,4.99756,1.49902,2.26929,1.4978,2.40845,39.6669,14.5173,3,345.309,629.73,33.5556,34.4433,29.9999,34.297,34.3178,-1,40,10,-999.9,400,20,99.7468,106.004
65,1786466383,8384.1,20260811 12:39:42,12:39:42,15,1786466375,0.000599361,0.59936145,1.283322355,419.9739355,314.4380614,32.01854057,42.76502798,0.022871972,3.131502417,0.02277957,0.014245502,261.4498295,35.08567479,34.17692581,5.395966803,53.49671578,2.824889491,5.280491428,2.571077313,-26.43183995,-65.46565011,-4.834095923,164.7182435,-0.205889315,0.544221199,1.283322355,428.4172212,429.4815273,-0.429398055,92.63409383,0.59936145,26.58268333,27.83092485,0.014546694,96.83719406,2,1,1,0,52615.60112,1499.999355,1273.859429,0.849239985,0.174299961,9,0.5,0: Broadleaf,2,TRUE,1786466375,419.9739355,420.0283226,27.74182581,26.47238387,422.2319355,27.43482581,375.1342581,101.727871,0.099943487,33.78915484,34.17692581,999.9,0,0,10003.00419,715.8678065,0.218638,-0.090964645,431.9273871,431.4497742,1.286863871,420.0283226,26.47238387,2.823886452,2.692975484,23.02437419,22.24208065,1499.999355,0.692000516,0.307999484,35,28282.51613,1786466406,12:40:05,1786466406,1786466399,67,0.041,-0.017,-2.258,0.307,425,26,0.9,0.29,1.43269722,-17.9248689,2.88323176,0,1.385396585,-1.859641882,0.197788137,0,0,2,0/2,2.629,2.71271,0.096992,0.0967706,0.129677,0.125969,25050.8,24741.4,25260.7,25201,30389.7,30033.1,38813,37941.8,1.62955,2.02935,0.0850856,0,32.7959,999.9,50.4,37,31.2358,62.1803,18.8902,1,0.570882,0,20.4169,5.21729,11.986,4.9677,3.295,9113.3,9999,9999,255.4,4.97,1.87549,1.87149,1.87467,1.87448,1.87242,1.87378,1.87495,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.258,0.307,-1.236340926,-0.002774575,7.27494E-07,-2.16226E-10,0.324415,0,0,0,23,2146,2,22,1.7,1.7,0.153809,4.99756,1.49902,2.26929,1.4978,2.33398,39.692,14.456,3,345.145,630.108,33.609,34.4121,30.0001,34.2706,34.2963,-1,40,10,-999.9,400,20,99.757,106.012
66,1786466503,8504.1,20260811 12:41:42,12:41:42,15,1786466495,0.000593916,0.593915868,1.105940033,431.6211935,338.3195504,34.44978275,43.95033137,0.022966123,3.130873365,0.022872941,0.014303929,261.4495303,35.19233624,34.31266452,5.436904402,54.61915671,2.901151636,5.31160093,2.535752766,-26.19168978,-70.60935647,-5.221105543,159.4273785,-0.813190007,0.491925267,1.105940033,439.7738615,441.6069333,-0.463461997,92.64318405,0.593915868,27.30976849,28.55706545,0.01321686,97.48181645,2,1,1,0,52583.03509,1499.997097,1273.857549,0.84924001,0.174300024,9,0.5,0: Broadleaf,2,TRUE,1786466495,431.6211935,430.1796774,28.49121935,27.34468065,433.8831935,28.16421935,375.1454194,101.7261935,0.099972606,33.89434194,34.31266452,999.9,0,0,10000.29452,715.5753871,0.218638,1.42366929,444.2517419,442.2739677,1.126929129,430.1796774,27.34468065,2.896308387,2.781670645,23.44345484,22.77551613,1499.997097,0.691999677,0.308000323,35,28282.47742,1786466526,12:42:05,1786466526,1786466520,68,0.034,0.019,-2.262,0.327,441,27,2.4,0.06,-0.62166955,21.96822074,5.720636504,0,1.120154075,1.037103186,0.16808444,0,0,2,0/2,2.62884,2.71277,0.0989835,0.0980724,0.132049,0.127302,24992,24702.1,25257.3,25197.3,30302.9,29983.6,38807.5,37936.8,1.62967,2.02892,0.0800937,0,33.0274,999.9,51.3,37,31.7963,62.2103,18.8942,1,0.57577,0,20.4156,5.21699,11.986,4.96775,3.295,9113.3,9999,9999,255.4,4.97,1.87548,1.87149,1.87468,1.87448,1.87243,1.87378,1.87499,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.262,0.327,-1.195318778,-0.002774575,7.27494E-07,-2.16226E-10,0.307405,0,0,0,23,2146,2,22,1.6,1.7,0.153809,4.99756,1.49902,2.26929,1.4978,2.3584,39.7171,14.456,3,345.348,630.027,33.6813,34.4441,30.0005,34.3001,34.3241,-1,40,10,-999.9,400,20,99.7431,105.997
67,1786466623,8624.1,20260811 12:43:42,12:43:42,15,1786466615,0.00060689,0.606889947,1.292966816,437.4563871,332.7881065,33.88794457,44.546357,0.023420649,3.131062755,0.023323757,0.01458602,261.4496771,35.29991085,34.44651935,5.477538015,54.95977003,2.937364775,5.344572537,2.540173239,-26.76384667,-74.48844707,-5.514193135,154.6831902,7.862408281,0.59099644,1.292966816,449.635009,455.1675455,-0.886629095,92.63994061,0.606889947,27.38129193,28.82078424,-0.002473268,97.11039631,2,1,1,0,52568.4927,1499.99871,1273.858865,0.849239974,0.174299935,9,0.5,0: Broadleaf,2,TRUE,1786466615,437.4563871,456.9388065,28.84565806,27.46873548,439.7743871,28.51565806,375.151,101.7304194,0.099976352,34.00524194,34.44651935,999.9,0,0,10000.74452,715.5979032,0.218638,-19.42399948,450.5086129,469.8465806,1.373614194,456.9388065,27.46873548,2.934149677,2.794410645,23.65886774,22.85094839,1499.99871,0.692000871,0.307999129,35,28282.52258,1786466647,12:44:07,1786466647,1786466642,69,-0.092,0.003,-2.318,0.33,420,27,1.12,0.06,-18.8029646,82.86631936,19.72173686,0,1.3422095,0.810613959,0.107734679,0,0,2,0/2,2.62883,2.71255,0.101248,0.101867,0.132804,0.127852,24920.3,24588.5,25248.8,25187.8,30267.3,29953.8,38794.5,37922.3,1.629,2.0268,0.0738725,0,33.2498,999.9,51.7,37,32.0406,61.6103,18.6138,1,0.588242,0,20.4158,5.21699,11.986,4.9676,3.295,9113.3,9999,9999,255.5,4.97002,1.87547,1.8715,1.87468,1.87446,1.87247,1.87378,1.87497,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.318,0.33,-1.161799261,-0.002774575,7.27494E-07,-2.16226E-10,0.326705,0,0,0,23,2146,2,22,1.6,1.7,0.153809,4.99756,1.49902,2.26929,1.4978,2.34009,39.7673,14.4035,3,345.482,629.144,33.7832,34.5624,30.0007,34.3973,34.4159,-1,40,10,-999.9,400,20,99.7097,105.957
68,1786466743,8744.1,20260811 12:45:42,12:45:42,15,1786466735,0.000683373,0.683372843,1.252748523,411.0957667,316.6701296,32.24987386,41.86623675,0.025539521,3.130631405,0.025424335,0.015900515,261.4498446,35.32721068,34.46584333,5.483425847,53.34199681,2.858189857,5.358235589,2.625235991,-30.13674237,-70.01273897,-5.185229363,156.1151339,-0.215148385,0.718008907,1.252748523,420.512595,420.8042667,-0.34345838,92.64011552,0.683372843,26.11287813,27.96204364,-0.024790639,97.12194349,1,0,1,0,52550.93385,1499.999,1273.859236,0.849240057,0.174300013,9,0.5,0: Broadleaf,2,TRUE,1786466735,411.0957667,411.2877333,28.06533,26.39122333,413.2817667,27.75933,375.1684333,101.7406,0.099993237,34.05102333,34.46584333,999.9,0,0,9997.773,716.3413,0.218638,-0.297841806,422.8678333,422.4367667,1.697771,411.2877333,26.39122333,2.857791,2.685058667,23.22172667,22.19283667,1499.999,0.692000033,0.308000033,35,28282.52,1786466777,12:46:17,1786466763,1786466777,70,0.125,-0.023,-2.186,0.306,423,26,0.74,0.08,-0.431577937,3.033330242,1.336883993,0,1.6503595,2.203859887,0.272386637,0,0,2,0/2,2.62833,2.71251,0.0954411,0.0949093,0.129947,0.123255,25072.4,24769.9,25240.3,25179,30357.4,30101.6,38782,37910.1,1.6277,2.02615,0.0721589,0,33.2863,999.9,49.8,37.1,31.0295,61.6403,18.1771,1,0.60107,0,20.4162,5.21235,11.986,4.96715,3.295,9113.3,9999,9999,255.5,4.97,1.87555,1.87149,1.87468,1.8745,1.87243,1.87378,1.87498,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.186,0.306,-1.254324734,-0.002774575,7.27494E-07,-2.16226E-10,0.32966,0,0,0,23,2146,2,22,1.6,1.7,0.153809,4.99756,1.49902,2.26929,1.4978,2.29614,39.8177,14.3772,3,345.422,629.698,33.8608,34.7041,30.0004,34.5185,34.5257,-1,40,10,-999.9,400,20,99.6771,105.922
69,1786466863,8864.1,20260811 12:47:42,12:47:42,15,1786466855,0.000601538,0.601538075,1.691474656,432.7874,295.8132868,30.12541937,44.07476779,0.022393883,3.130999088,0.022305281,0.013948732,261.4498353,35.38845694,34.51698667,5.499035295,53.35252842,2.865378167,5.370651123,2.633657128,-26.52782911,-71.64649057,-5.308004291,157.9675113,0.910427336,0.587107613,1.691474656,452.452315,445.6926788,0.263347466,92.64235698,0.601538075,26.74576989,28.14959515,-0.000130617,97.32816963,1,0,1,0,52552.27067,1499.999333,1273.85957,0.849240091,0.174299968,9,0.5,0: Broadleaf,2,TRUE,1786466855,432.7874,435.5811,28.13627,26.76742,435.0344,27.83427,375.1541333,101.7393,0.100004453,34.09253667,34.51698667,999.9,0,0,9999.580667,716.3807,0.218638,-2.7634256,445.35,447.5610667,1.373260667,435.5811,26.76742,2.863014333,2.723301,23.25198333,22.42636333,1499.999333,0.692000833,0.3079993,35,28282.52333,1786466896,12:48:15,1786466896,1786466884,71,-0.071,-0.004,-2.247,0.302,415,26,0.39,0.1,-4.86087695,15.10384451,5.421415588,0,1.31512575,0.950562889,0.114370933,0,0,2,0/2,2.62867,2.7127,0.0996695,0.0984787,0.13069,0.126287,24954.6,24671.8,25240,25178.7,30331.6,29997.7,38781.4,37909.7,1.62792,2.02472,0.0785291,0,33.2546,999.9,50.1,37.1,31.2179,62.2702,18.7139,1,0.602213,0,20.4161,5.21684,11.986,4.96775,3.295,9113.3,9999,9999,255.5,4.97001,1.87547,1.87149,1.87468,1.87445,1.87241,1.87378,1.87498,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.247,0.302,-1.129613781,-0.002774575,7.27494E-07,-2.16226E-10,0.306419048,0,0,0,23,2146,2,22,1.7,1.4,0.153809,4.99756,1.49902,2.26929,1.4978,2.29492,39.8428,14.3422,3,345.743,628.951,33.8967,34.7421,30.0002,34.5623,34.5723,-1,40,10,-999.9,400,20,99.6754,105.921
